ball_x,ball_y,speed_x,speed_y,time_to_hit,pred_x,my_x,blocker_x,blocker_y,action
148,164,7,7,36.57142857142857,4.0,25,45,240,MOVE_LEFT
155,171,7,7,35.57142857142857,4.0,20,40,240,MOVE_LEFT
162,178,7,7,34.57142857142857,4.0,15,35,240,MOVE_LEFT
169,185,7,7,999,100,75,30,240,MOVE_RIGHT
169,185,7,7,33.57142857142857,4.0,10,30,240,MOVE_LEFT
176,192,7,7,32.57142857142857,4.0,5,25,240,MOVE_LEFT
183,199,7,7,31.571428571428573,4.0,0,20,240,MOVE_LEFT
183,199,7,7,999,100,75,20,240,MOVE_RIGHT
190,206,7,7,30.571428571428573,4.0,0,15,240,MOVE_LEFT
183,213,-7,7,999,100,75,10,240,MOVE_RIGHT
155,241,-7,7,25.571428571428573,24.0,10,10,240,MOVE_LEFT
155,241,-7,7,999,100,85,10,240,MOVE_LEFT
148,248,-7,7,24.571428571428573,24.0,10,15,240,MOVE_LEFT
106,290,-7,7,18.571428571428573,24.0,10,45,240,MOVE_LEFT
92,304,-7,7,16.571428571428573,24.000000000000014,10,55,240,MOVE_LEFT
92,304,-7,7,999,100,85,55,240,MOVE_LEFT
85,311,-7,7,999,100,85,60,240,MOVE_LEFT
85,311,-7,7,15.571428571428571,24.0,10,60,240,MOVE_LEFT
71,325,-7,7,13.571428571428571,24.0,10,70,240,MOVE_LEFT
71,325,-7,7,999,100,85,70,240,MOVE_LEFT
29,367,-7,7,7.571428571428571,24.0,10,100,240,MOVE_LEFT
22,374,-7,7,999,100,85,105,240,MOVE_LEFT
240,MOVE_LEFT
1,395,-7,7,999,100,75,120,240,MOVE_RIGHT
0,402,-1,7,2.5714285714285716,2.5714285714285716,0,125,240,MOVE_LEFT
0,402,-1,7,999,100,75,125,240,MOVE_RIGHT
7,409,7,7,999,100,75,130,240,MOVE_RIGHT
14,410,7,1,10.0,84.0,0,135,240,MOVE_RIGHT
21,403,7,-7,46.142857142857146,56.0,75,140,240,MOVE_LEFT
28,396,7,-7,999,100,10,145,240,MOVE_RIGHT
28,396,7,-7,45.142857142857146,56.0,70,145,240,MOVE_LEFT
35,389,7,-7,999,100,15,150,240,MOVE_RIGHT
35,389,7,-7,44.142857142857146,56.0,65,150,240,MOVE_LEFT
43,381,8,-8,37.625,56.0,60,155,240,MOVE_LEFT
51,373,8,-8,36.625,56.0,55,160,240,MOVE_LEFT
51,373,8,-8,999,100,25,160,240,MOVE_RIGHT
59,365,8,-8,999,100,30,165,240,MOVE_RIGHT
59,365,8,-8,35.625,56.0,50,165,240,MOVE_LEFT
67,357,8,-8,999,100,35,170,240,MOVE_RIGHT
T
75,349,8,-8,999,100,40,165,240,MOVE_RIGHT
75,349,8,-8,33.625,56.0,45,165,240,MOVE_LEFT
83,341,8,-8,999,100,45,160,240,MOVE_RIGHT
91,333,8,-8,999,100,50,155,240,MOVE_RIGHT
91,333,8,-8,31.625,56.0,45,155,240,MOVE_LEFT
99,325,8,-8,999,100,55,150,240,MOVE_RIGHT
T
107,317,8,-8,999,100,60,145,240,MOVE_RIGHT
115,309,8,-8,999,100,65,140,240,MOVE_RIGHT
123,301,8,-8,999,100,70,135,240,MOVE_RIGHT
131,293,8,-8,999,100,75,130,240,MOVE_RIGHT
139,285,8,-8,999,100,75,125,240,MOVE_RIGHT
147,277,8,-8,999,100,75,120,240,MOVE_RIGHT
163,261,8,-8,999,100,85,110,240,MOVE_LEFT
179,245,8,-8,999,100,85,100,240,MOVE_LEFT
187,237,8,-8,999,100,85,95,240,MOVE_LEFT
190,229,3,-8,999,100,85,90,240,MOVE_LEFT
_RIGHT
182,221,-8,-8,999,100,85,85,240,MOVE_LEFT
182,221,-8,-8,17.625,41.0,45,85,240,MOVE_LEFT
174,213,-8,-8,16.625,41.0,40,80,240,MOVE_LEFT
174,213,-8,-8,999,100,85,80,240,MOVE_LEFT
166,205,-8,-8,15.625,41.0,35,75,240,MOVE_LEFT
158,197,-8,-8,999,100,75,70,240,MOVE_RIGHT
T
134,173,-8,-8,11.625,41.0,15,55,240,MOVE_RIGHT
126,165,-8,-8,999,100,75,50,240,MOVE_RIGHT
126,165,-8,-8,10.625,41.0,15,50,240,MOVE_RIGHT
118,157,-8,-8,999,100,75,45,240,MOVE_RIGHT
110,149,-8,-8,999,100,75,40,240,MOVE_RIGHT
78,117,-8,-8,999,100,85,20,240,MOVE_LEFT
46,85,-8,-8,999,100,85,0,240,MOVE_LEFT
27,88,-11,8,41.5,29.5,85,10,240,MOVE_LEFT
16,96,-11,8,40.5,29.5,80,15,240,MOVE_LEFT
5,104,-11,8,39.5,29.5,75,20,240,MOVE_LEFT
5,104,-11,8,999,100,30,20,240,MOVE_RIGHT
0,112,-5,8,38.5,192.5,70,25,240,MOVE_RIGHT
0,112,-5,8,999,100,35,25,240,MOVE_RIGHT
11,120,11,8,999,100,40,30,240,MOVE_RIGHT
11,120,11,8,37.5,23.5,75,30,240,MOVE_LEFT
22,128,11,8,36.5,23.5,70,35,240,MOVE_LEFT
22,128,11,8,999,100,45,35,240,MOVE_RIGHT
33,136,11,8,999,100,50,40,240,MOVE_RIGHT
33,136,11,8,35.5,23.5,65,40,240,MOVE_LEFT
44,144,11,8,34.5,23.5,60,45,240,MOVE_LEFT
55,152,11,8,999,100,60,50,240,MOVE_RIGHT
55,152,11,8,33.5,23.5,55,50,240,MOVE_LEFT
66,160,11,8,999,100,65,55,240,MOVE_RIGHT

77,168,11,8,999,100,70,60,240,MOVE_RIGHT

88,176,11,8,30.5,23.5,40,65,240,MOVE_LEFT
88,176,11,8,999,100,70,65,240,MOVE_RIGHT
99,184,11,8,999,100,75,70,240,MOVE_RIGHT

110,192,11,8,999,100,75,75,240,MOVE_RIGHT
110,192,11,8,28.5,23.5,30,75,240,MOVE_LEFT
121,200,11,8,999,100,75,80,240,MOVE_RIGHT
121,200,11,8,27.5,23.5,25,80,240,MOVE_LEFT
132,208,11,8,26.5,23.5,20,85,240,MOVE_LEFT
143,216,11,8,25.5,23.5,15,90,240,MOVE_LEFT
154,224,11,8,999,100,85,95,240,MOVE_LEFT
154,224,11,8,24.5,23.5,10,95,240,MOVE_LEFT
176,240,11,8,999,100,85,105,240,MOVE_LEFT
176,240,11,8,22.5,23.5,10,105,240,MOVE_LEFT
190,256,3,8,20.5,148.5,10,115,240,MOVE_RIGHT
190,256,3,8,999,100,85,115,240,MOVE_LEFT
179,264,-11,8,999,100,85,120,240,MOVE_LEFT
168,272,-11,8,18.5,35.5,20,125,240,MOVE_LEFT
168,272,-11,8,999,100,85,125,240,MOVE_LEFT
146,288,-11,8,16.5,35.5,10,135,240,MOVE_RIGHT
146,288,-11,8,999,100,75,135,240,MOVE_RIGHT
113,312,-11,8,13.5,35.5,20,150,240,MOVE_LEFT
113,312,-11,8,999,100,85,150,240,MOVE_LEFT
102,320,-11,8,999,100,85,155,240,MOVE_LEFT
102,320,-11,8,12.5,35.5,20,155,240,MOVE_LEFT
80,336,-11,8,999,100,85,165,240,MOVE_LEFT
80,336,-11,8,10.5,35.5,20,165,240,MOVE_LEFT
69,344,-11,8,9.5,35.5,20,170,240,MOVE_LEFT
58,352,-11,8,999,100,85,165,240,MOVE_LEFT

36,368,-11,8,999,100,75,155,240,MOVE_RIGHT
36,368,-11,8,6.5,35.5,10,155,240,MOVE_RIGHT
0,400,-3,8,999,100,75,135,240,MOVE_RIGHT
0,400,-3,8,2.5,7.5,10,135,240,MOVE_LEFT
11,408,11,8,999,100,75,130,240,MOVE_RIGHT
22,410,11,2,5.0,77.0,10,125,240,MOVE_RIGHT
33,402,11,-8,999,100,15,120,240,MOVE_RIGHT
33,402,11,-8,40.25,75.75,80,120,240,MOVE_LEFT
44,394,11,-8,999,100,20,115,240,MOVE_RIGHT
T
55,386,11,-8,999,100,25,110,240,MOVE_RIGHT
T
66,378,11,-8,37.25,75.75,65,105,240,MOVE_LEFT
66,378,11,-8,999,100,30,105,240,MOVE_RIGHT
77,370,11,-8,999,100,35,100,240,MOVE_RIGHT
77,370,11,-8,36.25,75.75,60,100,240,MOVE_LEFT
88,362,11,-8,35.25,75.75,60,95,240,MOVE_LEFT
88,362,11,-8,999,100,40,95,240,MOVE_RIGHT
99,354,11,-8,999,100,45,90,240,MOVE_RIGHT
110,346,11,-8,999,100,50,85,240,MOVE_RIGHT
110,346,11,-8,33.25,75.75,50,85,240,MOVE_RIGHT
121,338,11,-8,999,100,55,80,240,MOVE_RIGHT
132,330,11,-8,999,100,60,75,240,MOVE_RIGHT
T
143,322,11,-8,999,100,65,70,240,MOVE_RIGHT
154,314,11,-8,999,100,70,65,240,MOVE_RIGHT
165,306,11,-8,28.25,75.75,60,60,240,MOVE_LEFT
165,306,11,-8,999,100,75,60,240,MOVE_RIGHT
176,298,11,-8,27.25,75.75,60,55,240,MOVE_LEFT
187,290,11,-8,26.25,75.75,60,50,240,MOVE_LEFT
190,282,3,-8,25.25,134.25,55,45,240,MOVE_RIGHT
179,274,-11,-8,999,100,85,40,240,MOVE_LEFT
179,274,-11,-8,24.25,87.75,60,40,240,MOVE_RIGHT
168,266,-11,-8,23.25,87.75,60,35,240,MOVE_RIGHT
145,249,-12,-9,18.77777777777778,80.33333333333334,65,25,240,MOVE_LEFT
133,240,-12,-9,999,100,85,20,240,MOVE_LEFT
133,240,-12,-9,17.77777777777778,80.33333333333334,70,20,240,MOVE_LEFT
121,231,-12,-9,16.77777777777778,80.33333333333334,65,15,240,MOVE_LEFT
109,222,-12,-9,999,100,85,10,240,MOVE_LEFT
109,222,-12,-9,15.777777777777779,80.33333333333334,65,10,240,MOVE_LEFT
97,213,-12,-9,999,100,85,5,240,MOVE_LEFT
33333334,65,5,240,MOVE_LEFT
85,204,-12,-9,13.777777777777779,80.33333333333334,65,0,240,MOVE_LEFT
85,204,-12,-9,999,100,85,0,240,MOVE_LEFT
37,168,-12,-9,9.777777777777779,80.33333333333334,55,20,240,MOVE_RIGHT
37,168,-12,-9,999,100,75,20,240,MOVE_RIGHT
25,159,-12,-9,999,100,75,25,240,MOVE_RIGHT
13,150,-12,-9,999,100,75,30,240,MOVE_RIGHT
13,150,-12,-9,7.777777777777778,80.33333333333333,55,30,240,MOVE_RIGHT
0,132,-1,-9,999,100,85,40,240,MOVE_LEFT
0,132,-1,-9,5.777777777777778,5.777777777777778,65,40,240,MOVE_LEFT
12,123,12,-9,4.777777777777778,69.33333333333333,60,45,240,MOVE_LEFT
24,114,12,-9,999,100,85,50,240,MOVE_LEFT
24,114,12,-9,3.7777777777777777,69.33333333333333,60,50,240,MOVE_LEFT
36,105,12,-9,2.7777777777777777,69.33333333333333,55,55,240,MOVE_LEFT
48,96,12,-9,999,100,75,60,240,MOVE_RIGHT
60,87,12,-9,0.7777777777777778,69.33333333333333,45,65,240,MOVE_RIGHT
84,89,12,9,999,100,45,75,240,MOVE_RIGHT
333337,75,75,240,MOVE_RIGHT
96,98,12,9,999,100,50,80,240,MOVE_RIGHT
96,98,12,9,35.77777777777778,125.33333333333337,80,80,240,MOVE_RIGHT
108,107,12,9,999,100,55,85,240,MOVE_RIGHT
108,107,12,9,34.77777777777778,125.33333333333337,85,85,240,MOVE_RIGHT
120,116,12,9,33.77777777777778,125.33333333333337,90,90,240,MOVE_RIGHT
120,116,12,9,999,100,60,90,240,MOVE_RIGHT
132,125,12,9,32.77777777777778,125.33333333333337,95,95,240,MOVE_RIGHT
132,125,12,9,999,100,65,95,240,MOVE_RIGHT
144,134,12,9,31.77777777777778,125.33333333333337,95,100,240,MOVE_RIGHT
156,143,12,9,999,100,75,105,240,MOVE_RIGHT
156,143,12,9,30.77777777777778,125.33333333333337,100,105,240,MOVE_RIGHT
168,152,12,9,29.77777777777778,125.33333333333337,100,110,240,MOVE_RIGHT
180,161,12,9,28.77777777777778,125.33333333333337,100,115,240,MOVE_RIGHT
190,170,10,9,27.77777777777778,67.77777777777777,105,120,240,MOVE_LEFT
178,179,-12,9,26.77777777777778,143.33333333333337,100,125,240,MOVE_RIGHT
166,188,-12,9,999,100,85,130,240,MOVE_LEFT
166,188,-12,9,25.77777777777778,143.33333333333337,105,130,240,MOVE_RIGHT
154,197,-12,9,24.77777777777778,143.33333333333337,110,135,240,MOVE_RIGHT
142,206,-12,9,999,100,85,140,240,MOVE_LEFT
333337,115,140,240,MOVE_RIGHT
130,215,-12,9,999,100,85,145,240,MOVE_LEFT
118,224,-12,9,999,100,85,150,240,MOVE_LEFT
58,269,-12,9,999,100,75,165,240,MOVE_RIGHT
46,278,-12,9,999,100,75,160,240,MOVE_RIGHT
0,314,-10,9,11.777777777777779,117.77777777777779,125,140,240,MOVE_LEFT
24,332,12,9,9.777777777777779,141.33333333333334,115,130,240,MOVE_RIGHT
24,332,12,9,999,100,75,130,240,MOVE_RIGHT
48,350,12,9,999,100,85,120,240,MOVE_LEFT
72,368,12,9,5.777777777777778,141.33333333333331,115,110,240,MOVE_RIGHT
72,368,12,9,999,100,75,110,240,MOVE_RIGHT
108,395,12,9,999,100,75,95,240,MOVE_RIGHT
108,395,12,9,2.7777777777777777,141.33333333333331,115,95,240,MOVE_RIGHT
120,404,12,9,999,100,75,90,240,MOVE_RIGHT
3333334,115,90,240,MOVE_RIGHT
132,410,12,6,1.6666666666666667,152.0,115,85,240,MOVE_RIGHT
132,410,12,6,999,100,75,85,240,MOVE_RIGHT
141,401,9,-9,999,100,120,80,240,MOVE_LEFT
141,401,9,-9,35.666666666666664,62.0,75,80,240,MOVE_LEFT
150,392,9,-9,999,100,115,75,240,MOVE_LEFT
150,392,9,-9,34.666666666666664,62.0,70,75,240,MOVE_LEFT
