ball_x,ball_y,speed_x,speed_y,time_to_hit,pred_x,my_x,blocker_x,blocker_y,action
70,340,10,-10,26.0,70.0,55,50,240,MOVE_LEFT
80,330,10,-10,999,100,35,45,240,MOVE_RIGHT
80,330,10,-10,25.0,70.0,60,45,240,MOVE_LEFT
90,320,10,-10,24.0,70.0,60,40,240,MOVE_LEFT
90,320,10,-10,999,100,40,40,240,MOVE_RIGHT
100,310,10,-10,23.0,70.0,55,35,240,MOVE_LEFT
110,300,10,-10,22.0,70.0,60,30,240,MOVE_LEFT
110,300,10,-10,999,100,50,30,240,MOVE_RIGHT
120,290,10,-10,999,100,55,25,240,MOVE_RIGHT
120,290,10,-10,21.0,70.0,55,25,240,MOVE_LEFT
130,280,10,-10,999,100,60,20,240,MOVE_RIGHT
130,280,10,-10,20.0,70.0,60,20,240,MOVE_LEFT
140,270,10,-10,19.0,70.0,55,15,240,MOVE_LEFT
150,260,10,-10,18.0,70.0,50,10,240,NONE
150,260,10,-10,999,100,65,10,240,MOVE_RIGHT
160,250,10,-10,17.0,70.0,50,5,240,NONE
160,250,10,-10,999,100,70,5,240,MOVE_RIGHT
170,240,10,-10,999,100,75,0,240,MOVE_RIGHT

180,230,10,-10,15.0,70.0,45,5,240,MOVE_RIGHT
180,230,10,-10,999,100,75,5,240,MOVE_RIGHT
190,220,10,-10,999,100,80,10,240,NONE
190,220,10,-10,14.0,70.0,50,10,240,NONE
180,210,-10,-10,999,100,85,15,240,MOVE_LEFT

170,200,-10,-10,12.0,50.0,45,20,240,MOVE_LEFT
160,190,-10,-10,999,100,75,25,240,MOVE_RIGHT

150,180,-10,-10,999,100,80,30,240,NONE
_LEFT
140,170,-10,-10,9.0,50.0,40,35,240,MOVE_LEFT
140,170,-10,-10,999,100,80,35,240,NONE
130,160,-10,-10,999,100,85,40,240,MOVE_LEFT
130,160,-10,-10,8.0,50.0,40,40,240,MOVE_LEFT
120,150,-10,-10,7.0,50.0,40,45,240,MOVE_LEFT
120,150,-10,-10,999,100,85,45,240,MOVE_LEFT
110,140,-10,-10,999,100,80,50,240,NONE
110,140,-10,-10,6.0,50.0,35,50,240,MOVE_LEFT
100,130,-10,-10,5.0,50.0,30,55,240,NONE
100,130,-10,-10,999,100,75,55,240,MOVE_RIGHT
90,120,-10,-10,999,100,80,60,240,NONE
RIGHT
80,110,-10,-10,999,100,75,65,240,MOVE_RIGHT
80,110,-10,-10,3.0,50.0,20,65,240,MOVE_RIGHT
70,100,-10,-10,2.0,50.0,20,70,240,MOVE_RIGHT
70,100,-10,-10,999,100,75,70,240,MOVE_RIGHT
60,90,-10,-10,1.0,50.0,25,75,240,MOVE_RIGHT
50,80,-10,-10,0.0,50.0,30,80,240,NONE
50,80,-10,-10,999,100,80,80,240,NONE
60,90,10,10,999,100,30,85,240,MOVE_RIGHT
60,90,10,10,33.0,10.0,75,85,240,MOVE_LEFT
70,100,10,10,32.0,10.0,70,90,240,MOVE_LEFT
80,110,10,10,31.0,10.0,65,95,240,MOVE_LEFT
80,110,10,10,999,100,40,95,240,MOVE_RIGHT
90,120,10,10,999,100,45,100,240,MOVE_RIGHT

100,130,10,10,999,100,50,105,240,MOVE_RIGHT
100,130,10,10,29.0,10.0,55,105,240,MOVE_LEFT
110,140,10,10,999,100,55,110,240,MOVE_RIGHT
110,140,10,10,28.0,10.0,50,110,240,MOVE_LEFT
120,150,10,10,999,100,60,115,240,MOVE_RIGHT
120,150,10,10,27.0,10.0,45,115,240,MOVE_LEFT
130,160,10,10,26.0,10.0,40,120,240,MOVE_LEFT
130,160,10,10,999,100,65,120,240,MOVE_RIGHT
140,170,10,10,25.0,10.0,35,125,240,MOVE_LEFT
140,170,10,10,999,100,70,125,240,MOVE_RIGHT
150,180,10,10,24.0,10.0,30,130,240,MOVE_LEFT
150,180,10,10,999,100,75,130,240,MOVE_RIGHT
160,190,10,10,23.0,10.0,25,135,240,MOVE_LEFT
160,190,10,10,999,100,75,135,240,MOVE_RIGHT
170,200,10,10,999,100,70,140,240,MOVE_RIGHT
170,200,10,10,22.0,10.0,20,140,240,MOVE_LEFT
180,210,10,10,999,100,70,145,240,MOVE_RIGHT
180,210,10,10,21.0,10.0,15,145,240,MOVE_LEFT
190,220,10,10,999,100,75,150,240,MOVE_RIGHT
190,220,10,10,20.0,10.0,10,150,240,MOVE_LEFT
180,230,-10,10,999,100,80,155,240,NONE
180,230,-10,10,19.0,10.0,5,155,240,MOVE_LEFT
170,220,-10,-10,14.0,30.0,80,160,240,MOVE_LEFT
170,220,-10,-10,999,100,0,160,240,MOVE_RIGHT
160,210,-10,-10,999,100,5,165,240,MOVE_RIGHT
160,210,-10,-10,13.0,30.0,75,165,240,MOVE_LEFT
150,200,-10,-10,12.0,30.0,70,170,240,MOVE_LEFT
150,200,-10,-10,999,100,10,170,240,MOVE_RIGHT
140,190,-10,-10,999,100,15,165,240,MOVE_RIGHT

130,180,-10,-10,999,100,20,160,240,MOVE_RIGHT
130,180,-10,-10,10.0,30.0,60,160,240,MOVE_LEFT
120,170,-10,-10,9.0,30.0,55,155,240,MOVE_LEFT
120,170,-10,-10,999,100,25,155,240,MOVE_RIGHT
110,160,-10,-10,8.0,30.0,50,150,240,MOVE_LEFT
100,150,-10,-10,999,100,35,145,240,MOVE_RIGHT
90,140,-10,-10,6.0,30.0,40,140,240,MOVE_LEFT
90,140,-10,-10,999,100,40,140,240,MOVE_RIGHT
80,130,-10,-10,5.0,30.0,35,135,240,MOVE_LEFT
80,130,-10,-10,999,100,45,135,240,MOVE_RIGHT
70,120,-10,-10,999,100,50,130,240,MOVE_RIGHT
70,120,-10,-10,4.0,30.0,30,130,240,MOVE_LEFT
60,110,-10,-10,3.0,30.0,30,125,240,MOVE_LEFT
60,110,-10,-10,999,100,55,125,240,MOVE_RIGHT
50,100,-10,-10,2.0,30.0,25,120,240,MOVE_LEFT
50,100,-10,-10,999,100,60,120,240,MOVE_RIGHT
40,90,-10,-10,999,100,65,115,240,MOVE_RIGHT
40,90,-10,-10,1.0,30.0,20,115,240,MOVE_LEFT
30,80,-10,-10,0.0,30.0,15,110,240,MOVE_LEFT
17,90,-13,10,33.0,12.0,70,105,240,MOVE_LEFT
17,90,-13,10,999,100,20,105,240,MOVE_RIGHT
4,100,-13,10,999,100,25,100,240,MOVE_RIGHT
4,100,-13,10,32.0,12.0,65,100,240,MOVE_LEFT
0,110,-4,10,999,100,30,95,240,MOVE_RIGHT
0,110,-4,10,31.0,124.0,60,95,240,MOVE_RIGHT
13,120,13,10,999,100,35,90,240,MOVE_RIGHT
26,130,13,10,29.0,3.0,60,85,240,MOVE_LEFT
26,130,13,10,999,100,40,85,240,MOVE_RIGHT
39,140,13,10,999,100,45,80,240,MOVE_RIGHT
52,150,13,10,27.0,3.0,50,75,240,MOVE_LEFT
52,150,13,10,999,100,50,75,240,MOVE_RIGHT
65,160,13,10,26.0,3.0,45,70,240,MOVE_LEFT
65,160,13,10,999,100,55,70,240,MOVE_RIGHT
78,170,13,10,25.0,3.0,40,65,240,MOVE_LEFT
91,180,13,10,24.0,3.0,35,60,240,MOVE_LEFT
104,190,13,10,23.0,3.0,30,55,240,MOVE_LEFT
104,190,13,10,999,100,65,55,240,MOVE_RIGHT
117,200,13,10,999,100,70,50,240,MOVE_RIGHT
130,210,13,10,999,100,75,45,240,MOVE_RIGHT
130,210,13,10,21.0,3.0,20,45,240,MOVE_LEFT
143,220,13,10,999,100,75,40,240,MOVE_RIGHT
143,220,13,10,20.0,3.0,15,40,240,MOVE_LEFT
157,231,14,11,17.181818181818183,2.454545454545439,10,35,240,MOVE_LEFT
157,231,14,11,999,100,70,35,240,MOVE_RIGHT
171,242,14,11,16.181818181818183,2.454545454545439,5,30,240,MOVE_LEFT
171,242,14,11,999,100,70,30,240,MOVE_RIGHT
185,253,14,11,999,100,70,25,240,MOVE_RIGHT
185,253,14,11,15.181818181818182,2.454545454545496,0,25,240,MOVE_LEFT
190,264,5,11,14.181818181818182,139.09090909090912,0,20,240,MOVE_RIGHT
190,264,5,11,999,100,70,20,240,MOVE_RIGHT
176,275,-14,11,999,100,75,15,240,MOVE_RIGHT
454533,5,15,240,MOVE_LEFT
162,286,-14,11,12.181818181818182,8.545454545454533,0,10,240,MOVE_LEFT
148,297,-14,11,999,100,75,5,240,MOVE_RIGHT
5454533,0,5,240,MOVE_LEFT
134,308,-14,11,999,100,80,0,240,NONE
134,308,-14,11,10.181818181818182,8.545454545454533,0,0,240,MOVE_LEFT
120,319,-14,11,999,100,80,5,240,NONE
120,319,-14,11,9.181818181818182,8.545454545454533,0,5,240,MOVE_LEFT
106,330,-14,11,999,100,80,10,240,NONE
106,330,-14,11,8.181818181818182,8.545454545454547,0,10,240,MOVE_LEFT
92,341,-14,11,7.181818181818182,8.545454545454547,0,15,240,MOVE_LEFT
78,352,-14,11,6.181818181818182,8.545454545454547,0,20,240,MOVE_LEFT
78,352,-14,11,999,100,80,20,240,NONE
64,363,-14,11,999,100,85,25,240,MOVE_LEFT
64,363,-14,11,5.181818181818182,8.545454545454547,0,25,240,MOVE_LEFT
50,374,-14,11,999,100,80,30,240,NONE
54545454547,0,30,240,MOVE_LEFT
36,385,-14,11,999,100,80,35,240,NONE
36,385,-14,11,3.1818181818181817,8.545454545454547,0,35,240,MOVE_LEFT
22,396,-14,11,999,100,75,40,240,MOVE_RIGHT
22,396,-14,11,2.1818181818181817,8.545454545454543,0,40,240,MOVE_LEFT
8,407,-14,11,999,100,80,45,240,NONE
8,407,-14,11,1.1818181818181819,8.545454545454547,0,45,240,MOVE_LEFT
14,399,14,-11,29.0,20.0,75,55,240,MOVE_LEFT
14,399,14,-11,999,100,5,55,240,MOVE_RIGHT
28,388,14,-11,999,100,10,60,240,MOVE_RIGHT
28,388,14,-11,28.0,20.0,70,60,240,MOVE_LEFT
42,377,14,-11,27.0,20.0,65,65,240,MOVE_LEFT
56,366,14,-11,26.0,20.0,60,70,240,MOVE_LEFT
70,355,14,-11,999,100,25,75,240,MOVE_RIGHT
70,355,14,-11,25.0,20.0,55,75,240,MOVE_LEFT
84,344,14,-11,24.0,20.0,50,80,240,MOVE_LEFT
84,344,14,-11,999,100,30,80,240,MOVE_RIGHT
98,333,14,-11,23.0,20.0,45,85,240,MOVE_LEFT
112,322,14,-11,22.0,20.0,40,90,240,MOVE_LEFT
112,322,14,-11,999,100,40,90,240,MOVE_RIGHT
126,311,14,-11,999,100,45,95,240,MOVE_RIGHT
126,311,14,-11,21.0,20.0,35,95,240,MOVE_LEFT
140,300,14,-11,20.0,20.0,30,100,240,MOVE_LEFT
140,300,14,-11,999,100,50,100,240,MOVE_RIGHT
154,289,14,-11,19.0,20.0,25,105,240,MOVE_LEFT
168,278,14,-11,999,100,60,110,240,MOVE_RIGHT

182,267,14,-11,17.0,20.0,15,115,240,MOVE_LEFT
182,267,14,-11,999,100,65,115,240,MOVE_RIGHT
190,256,8,-11,999,100,70,120,240,MOVE_RIGHT
190,256,8,-11,16.0,82.0,15,120,240,MOVE_RIGHT
176,245,-14,-11,15.0,34.0,20,125,240,MOVE_LEFT
176,245,-14,-11,999,100,75,125,240,MOVE_RIGHT
162,234,-14,-11,14.0,34.0,20,130,240,MOVE_LEFT
162,234,-14,-11,999,100,80,130,240,NONE
148,223,-14,-11,999,100,80,135,240,NONE
148,223,-14,-11,13.0,34.0,25,135,240,MOVE_LEFT
134,212,-14,-11,999,100,85,140,240,MOVE_LEFT
134,212,-14,-11,12.0,34.0,20,140,240,MOVE_LEFT
120,201,-14,-11,999,100,80,145,240,NONE
120,201,-14,-11,11.0,34.0,15,145,240,NONE
106,190,-14,-11,999,100,75,150,240,MOVE_RIGHT
106,190,-14,-11,10.0,34.0,20,150,240,MOVE_LEFT
92,179,-14,-11,999,100,80,155,240,NONE
92,179,-14,-11,9.0,34.0,15,155,240,NONE
78,168,-14,-11,999,100,85,160,240,MOVE_LEFT
78,168,-14,-11,8.0,34.0,10,160,240,NONE
64,157,-14,-11,999,100,85,165,240,MOVE_LEFT
64,157,-14,-11,7.0,34.0,15,165,240,NONE
50,146,-14,-11,6.0,34.0,20,170,240,MOVE_LEFT
50,146,-14,-11,999,100,90,170,240,MOVE_LEFT
36,135,-14,-11,999,100,85,165,240,MOVE_LEFT

22,124,-14,-11,999,100,80,160,240,NONE
22,124,-14,-11,4.0,34.0,20,160,240,MOVE_LEFT
8,113,-14,-11,3.0,34.0,25,155,240,MOVE_LEFT
8,113,-14,-11,999,100,85,155,240,MOVE_LEFT
0,102,-8,-11,2.0,16.0,20,150,240,MOVE_LEFT
0,102,-8,-11,999,100,90,150,240,MOVE_LEFT
14,91,14,-11,999,100,85,145,240,MOVE_LEFT

28,80,14,-11,999,100,80,140,240,NONE
28,80,14,-11,0.0,28.0,10,140,240,NONE
17,91,-11,11,29.90909090909091,88.0,75,135,240,MOVE_LEFT
17,91,-11,11,999,100,15,135,240,MOVE_RIGHT
6,102,-11,11,999,100,20,130,240,MOVE_RIGHT
6,102,-11,11,28.90909090909091,88.0,70,130,240,NONE
0,113,-6,11,27.90909090909091,167.45454545454547,70,125,240,MOVE_RIGHT
0,113,-6,11,999,100,25,125,240,MOVE_RIGHT
11,124,11,11,999,100,30,120,240,MOVE_RIGHT
11,124,11,11,26.90909090909091,93.0,75,120,240,NONE
22,135,11,11,25.90909090909091,93.0,75,115,240,NONE
22,135,11,11,999,100,35,115,240,MOVE_RIGHT
33,146,11,11,999,100,40,110,240,MOVE_RIGHT
33,146,11,11,24.90909090909091,93.0,80,110,240,MOVE_LEFT
44,157,11,11,999,100,45,105,240,MOVE_RIGHT
44,157,11,11,23.90909090909091,93.0,75,105,240,NONE
55,168,11,11,22.90909090909091,93.0,70,100,240,NONE
55,168,11,11,999,100,50,100,240,MOVE_RIGHT
66,179,11,11,21.90909090909091,93.0,75,95,240,NONE
66,179,11,11,999,100,55,95,240,MOVE_RIGHT
77,190,11,11,999,100,60,90,240,MOVE_RIGHT
77,190,11,11,20.90909090909091,93.0,75,90,240,NONE
88,201,11,11,999,100,65,85,240,MOVE_RIGHT
88,201,11,11,19.90909090909091,93.0,70,85,240,NONE
99,212,11,11,18.90909090909091,93.0,75,80,240,NONE
110,223,11,11,17.90909090909091,93.0,80,75,240,MOVE_LEFT
110,223,11,11,999,100,70,75,240,MOVE_RIGHT
121,234,11,11,16.90909090909091,93.0,85,70,240,MOVE_LEFT
121,234,11,11,999,100,70,70,240,MOVE_RIGHT
132,245,11,11,999,100,75,65,240,MOVE_RIGHT
240,MOVE_LEFT
143,256,11,11,14.909090909090908,93.0,75,60,240,NONE
143,256,11,11,999,100,75,60,240,MOVE_RIGHT
154,267,11,11,999,100,75,55,240,MOVE_RIGHT
240,MOVE_LEFT
165,278,11,11,999,100,80,50,240,NONE
165,278,11,11,12.909090909090908,93.0,80,50,240,MOVE_LEFT
176,289,11,11,11.909090909090908,93.0,80,45,240,MOVE_LEFT
176,289,11,11,999,100,85,45,240,MOVE_LEFT
187,300,11,11,999,100,80,40,240,NONE
187,300,11,11,10.909090909090908,93.0,85,40,240,MOVE_LEFT
190,311,3,11,9.909090909090908,180.27272727272728,80,35,240,MOVE_RIGHT
179,322,-11,11,8.909090909090908,81.00000000000001,85,30,240,MOVE_LEFT
179,322,-11,11,999,100,80,30,240,NONE
168,333,-11,11,7.909090909090909,81.0,80,25,240,MOVE_LEFT
157,344,-11,11,6.909090909090909,81.0,75,20,240,MOVE_LEFT
157,344,-11,11,999,100,80,20,240,NONE
146,355,-11,11,999,100,85,15,240,MOVE_LEFT
146,355,-11,11,5.909090909090909,81.0,70,15,240,MOVE_LEFT
135,366,-11,11,999,100,85,10,240,MOVE_LEFT
135,366,-11,11,4.909090909090909,81.0,70,10,240,MOVE_LEFT
124,377,-11,11,999,100,85,5,240,MOVE_LEFT
240,NONE
113,388,-11,11,2.909090909090909,81.0,60,0,240,NONE
102,399,-11,11,1.9090909090909092,81.0,55,5,240,MOVE_RIGHT
91,410,-11,11,999,100,80,10,240,NONE
91,410,-11,11,0.9090909090909091,81.0,50,10,240,MOVE_RIGHT
95,421,4,11,-0.09090909090909091,100,55,15,240,MOVE_RIGHT
95,421,4,11,999,100,75,15,240,MOVE_RIGHT
109,94,7,7,46.57142857142857,35.0,75,15,240,MOVE_LEFT
158,143,7,7,999,100,80,50,240,NONE
172,157,7,7,37.57142857142857,35.0,30,60,240,MOVE_LEFT
183,185,-7,7,33.57142857142857,52.0,25,80,240,MOVE_RIGHT
169,199,-7,7,999,100,80,90,240,NONE
148,220,-7,7,28.571428571428573,52.0,30,105,240,NONE
134,230,-7,3,63.333333333333336,90.66666666666663,30,115,240,MOVE_RIGHT
92,188,-7,-7,999,100,60,145,240,MOVE_RIGHT
78,174,-7,-7,13.428571428571429,16.0,45,155,240,MOVE_LEFT
71,167,-7,-7,999,100,75,160,240,MOVE_RIGHT
64,160,-7,-7,999,100,75,165,240,MOVE_RIGHT
57,153,-7,-7,10.428571428571429,16.0,30,170,240,MOVE_LEFT
36,132,-7,-7,7.428571428571429,16.0,15,155,240,MOVE_LEFT
22,118,-7,-7,5.428571428571429,16.0,5,145,240,MOVE_LEFT
14,80,7,-3,0.0,14.0,0,115,240,MOVE_LEFT
28,94,7,7,46.57142857142857,46.0,70,105,240,MOVE_LEFT
42,108,7,7,999,100,15,95,240,MOVE_RIGHT
49,115,7,7,999,100,20,90,240,MOVE_RIGHT
77,143,7,7,999,100,40,70,240,MOVE_RIGHT
91,157,7,7,999,100,50,60,240,MOVE_RIGHT
105,171,7,7,999,100,60,50,240,MOVE_RIGHT
119,185,7,7,999,100,70,40,240,MOVE_RIGHT
154,220,7,7,999,100,75,15,240,MOVE_RIGHT
161,227,7,7,999,100,75,10,240,MOVE_RIGHT
175,241,7,7,999,100,75,0,240,MOVE_RIGHT
190,262,1,7,999,100,75,15,240,MOVE_RIGHT
183,269,-7,7,21.571428571428573,32.0,35,20,240,MOVE_LEFT
162,290,-7,7,18.571428571428573,32.0,20,35,240,MOVE_LEFT
50,402,-7,7,999,100,75,115,240,MOVE_RIGHT
8,382,-7,-7,43.142857142857146,106.0,85,145,240,NONE
15,353,8,-8,34.125,112.0,85,165,240,MOVE_RIGHT
15,353,8,-8,999,100,50,165,240,MOVE_RIGHT
23,345,8,-8,999,100,55,170,240,MOVE_RIGHT
23,345,8,-8,33.125,112.0,90,170,240,NONE
31,337,8,-8,32.125,112.0,85,165,240,MOVE_RIGHT
31,337,8,-8,999,100,60,165,240,MOVE_RIGHT
39,329,8,-8,31.125,112.0,90,160,240,NONE
39,329,8,-8,999,100,65,160,240,MOVE_RIGHT
47,321,8,-8,30.125,112.0,90,155,240,NONE
47,321,8,-8,999,100,70,155,240,MOVE_RIGHT
55,313,8,-8,29.125,112.0,95,150,240,NONE
55,313,8,-8,999,100,75,150,240,MOVE_RIGHT
63,305,8,-8,999,100,80,145,240,NONE
63,305,8,-8,28.125,112.0,95,145,240,NONE
71,297,8,-8,999,100,75,140,240,MOVE_RIGHT
71,297,8,-8,27.125,112.0,100,140,240,MOVE_LEFT
79,289,8,-8,999,100,80,135,240,NONE
79,289,8,-8,26.125,112.0,105,135,240,MOVE_LEFT
87,281,8,-8,25.125,112.0,100,130,240,MOVE_LEFT
87,281,8,-8,999,100,80,130,240,NONE
95,273,8,-8,24.125,112.0,95,125,240,NONE
95,273,8,-8,999,100,75,125,240,MOVE_RIGHT
103,265,8,-8,23.125,112.0,100,120,240,MOVE_LEFT
103,265,8,-8,999,100,70,120,240,MOVE_RIGHT
119,268,8,8,19.0,129.0,75,110,240,MOVE_RIGHT
119,268,8,8,999,100,95,110,240,MOVE_LEFT
127,276,8,8,18.0,129.0,80,105,240,MOVE_RIGHT
135,284,8,8,17.0,129.0,85,100,240,MOVE_RIGHT
135,284,8,8,999,100,85,100,240,MOVE_LEFT
143,292,8,8,999,100,80,95,240,NONE
143,292,8,8,16.0,129.0,90,95,240,MOVE_RIGHT
151,300,8,8,15.0,129.0,95,90,240,MOVE_RIGHT
151,300,8,8,999,100,75,90,240,MOVE_RIGHT
159,308,8,8,999,100,75,85,240,MOVE_RIGHT
159,308,8,8,14.0,129.0,100,85,240,MOVE_RIGHT
167,316,8,8,999,100,80,80,240,NONE
167,316,8,8,13.0,129.0,100,80,240,MOVE_RIGHT
175,324,8,8,999,100,80,75,240,NONE
175,324,8,8,12.0,129.0,105,75,240,NONE
183,332,8,8,11.0,129.0,105,70,240,NONE
183,332,8,8,999,100,75,70,240,MOVE_RIGHT
190,340,7,8,999,100,80,65,240,NONE
190,340,7,8,10.0,140.0,100,65,240,MOVE_RIGHT
182,348,-8,8,999,100,75,60,240,MOVE_RIGHT
182,348,-8,8,9.0,110.0,105,60,240,MOVE_LEFT
174,356,-8,8,999,100,75,55,240,MOVE_RIGHT
174,356,-8,8,8.0,110.0,100,55,240,MOVE_LEFT
166,364,-8,8,7.0,110.0,95,50,240,MOVE_LEFT
166,364,-8,8,999,100,80,50,240,NONE
158,372,-8,8,6.0,110.0,90,45,240,NONE
HT
150,380,-8,8,5.0,110.0,90,40,240,NONE
150,380,-8,8,999,100,80,40,240,NONE
142,388,-8,8,999,100,85,35,240,MOVE_LEFT
142,388,-8,8,4.0,110.0,95,35,240,MOVE_LEFT
134,396,-8,8,999,100,85,30,240,MOVE_LEFT
134,396,-8,8,3.0,110.0,95,30,240,MOVE_LEFT
126,404,-8,8,2.0,110.0,100,25,240,MOVE_LEFT
126,404,-8,8,999,100,85,25,240,MOVE_LEFT
118,410,-8,6,1.6666666666666667,104.66666666666667,100,20,240,MOVE_LEFT
110,402,-8,-8,40.25,188.0,80,15,240,MOVE_RIGHT
110,402,-8,-8,999,100,95,15,240,MOVE_LEFT
102,394,-8,-8,39.25,188.0,85,10,240,MOVE_RIGHT
94,386,-8,-8,999,100,85,5,240,MOVE_LEFT
94,386,-8,-8,38.25,188.0,90,5,240,MOVE_RIGHT
86,378,-8,-8,999,100,85,0,240,MOVE_LEFT
GHT
78,370,-8,-8,999,100,80,5,240,NONE
78,370,-8,-8,36.25,188.0,100,5,240,MOVE_RIGHT
70,362,-8,-8,35.25,188.0,105,10,240,MOVE_RIGHT
70,362,-8,-8,999,100,85,10,240,MOVE_LEFT
62,354,-8,-8,34.25,188.0,110,15,240,MOVE_RIGHT
62,354,-8,-8,999,100,80,15,240,NONE
54,346,-8,-8,999,100,85,20,240,MOVE_LEFT
54,346,-8,-8,33.25,188.0,115,20,240,MOVE_RIGHT
46,338,-8,-8,999,100,80,25,240,NONE
46,338,-8,-8,32.25,188.0,120,25,240,MOVE_RIGHT
38,330,-8,-8,999,100,75,30,240,MOVE_RIGHT
38,330,-8,-8,31.25,188.0,125,30,240,MOVE_RIGHT
30,322,-8,-8,30.25,188.0,130,35,240,MOVE_RIGHT
30,322,-8,-8,999,100,75,35,240,MOVE_RIGHT
22,314,-8,-8,29.25,188.0,135,40,240,MOVE_RIGHT
22,314,-8,-8,999,100,80,40,240,NONE
14,306,-8,-8,28.25,188.0,140,45,240,MOVE_RIGHT
6,298,-8,-8,999,100,85,50,240,MOVE_LEFT
IGHT
0,290,-6,-8,26.25,157.5,150,55,240,MOVE_LEFT
0,290,-6,-8,999,100,85,55,240,MOVE_LEFT
8,282,8,-8,25.25,190.0,145,60,240,MOVE_RIGHT
16,274,8,-8,24.25,190.0,150,65,240,MOVE_RIGHT
24,266,8,-8,23.25,190.0,155,70,240,MOVE_RIGHT
32,258,8,-8,22.25,190.0,155,75,240,MOVE_RIGHT
32,258,8,-8,999,100,80,75,240,NONE
40,250,8,-8,21.25,190.0,160,80,240,MOVE_RIGHT
48,242,8,-8,999,100,70,85,240,MOVE_RIGHT
48,242,8,-8,20.25,190.0,160,85,240,MOVE_RIGHT
56,234,8,-8,999,100,75,90,240,MOVE_RIGHT
56,234,8,-8,19.25,190.0,160,90,240,MOVE_RIGHT
64,226,8,-8,18.25,190.0,160,95,240,MOVE_RIGHT
64,226,8,-8,999,100,70,95,240,MOVE_RIGHT
72,218,8,-8,999,100,70,100,240,MOVE_RIGHT
72,218,8,-8,17.25,190.0,160,100,240,MOVE_RIGHT
80,210,8,-8,16.25,190.0,160,105,240,MOVE_RIGHT
80,210,8,-8,999,100,75,105,240,MOVE_RIGHT
88,202,8,-8,999,100,80,110,240,NONE
88,202,8,-8,15.25,190.0,160,110,240,MOVE_RIGHT
96,194,8,-8,14.25,190.0,160,115,240,MOVE_RIGHT
96,194,8,-8,999,100,75,115,240,MOVE_RIGHT
104,186,8,-8,13.25,190.0,160,120,240,MOVE_RIGHT
104,186,8,-8,999,100,80,120,240,NONE
112,178,8,-8,999,100,75,125,240,MOVE_RIGHT
112,178,8,-8,12.25,190.0,160,125,240,MOVE_RIGHT
120,170,8,-8,999,100,70,130,240,MOVE_RIGHT
120,170,8,-8,11.25,190.0,160,130,240,MOVE_RIGHT
128,162,8,-8,10.25,190.0,160,135,240,MOVE_RIGHT
136,154,8,-8,9.25,190.0,160,140,240,MOVE_RIGHT
136,154,8,-8,999,100,80,140,240,NONE
144,146,8,-8,8.25,190.0,160,145,240,MOVE_RIGHT
144,146,8,-8,999,100,75,145,240,MOVE_RIGHT
152,138,8,-8,7.25,190.0,160,150,240,MOVE_RIGHT
160,130,8,-8,999,100,85,155,240,MOVE_LEFT
160,130,8,-8,6.25,190.0,160,155,240,MOVE_RIGHT
168,122,8,-8,999,100,80,160,240,NONE
VE_RIGHT
176,114,8,-8,999,100,75,165,240,MOVE_RIGHT
176,114,8,-8,4.25,190.0,160,165,240,MOVE_RIGHT
184,106,8,-8,3.25,190.0,160,170,240,MOVE_RIGHT
190,98,6,-8,2.25,196.5,160,165,240,MOVE_RIGHT
190,98,6,-8,999,100,85,165,240,MOVE_LEFT
182,90,-8,-8,1.25,172.0,160,160,240,MOVE_LEFT
182,90,-8,-8,999,100,80,160,240,NONE
174,82,-8,-8,999,100,80,155,240,NONE
174,82,-8,-8,0.25,172.0,155,155,240,NONE
155,88,-11,8,999,100,150,145,240,MOVE_LEFT
155,88,-11,8,41.5,98.5,80,145,240,NONE
144,96,-11,8,999,100,145,140,240,MOVE_LEFT
144,96,-11,8,40.5,98.5,75,140,240,NONE
133,104,-11,8,999,100,140,135,240,MOVE_LEFT
133,104,-11,8,39.5,98.5,75,135,240,NONE
122,112,-11,8,999,100,135,130,240,MOVE_LEFT
122,112,-11,8,38.5,98.5,75,130,240,NONE
111,120,-11,8,37.5,98.5,75,125,240,NONE
111,120,-11,8,999,100,130,125,240,MOVE_LEFT
100,128,-11,8,999,100,125,120,240,MOVE_LEFT
100,128,-11,8,36.5,98.5,80,120,240,NONE
89,136,-11,8,999,100,120,115,240,MOVE_LEFT
89,136,-11,8,35.5,98.5,75,115,240,NONE
78,144,-11,8,999,100,115,110,240,MOVE_LEFT
67,152,-11,8,33.5,98.5,80,105,240,NONE
67,152,-11,8,999,100,110,105,240,MOVE_LEFT
56,160,-11,8,32.5,98.5,80,100,240,NONE
FT
45,168,-11,8,999,100,100,95,240,MOVE_LEFT
45,168,-11,8,31.5,98.5,85,95,240,MOVE_LEFT
34,176,-11,8,30.5,98.5,80,90,240,NONE
34,176,-11,8,999,100,95,90,240,MOVE_LEFT
23,184,-11,8,29.5,98.5,75,85,240,NONE
23,184,-11,8,999,100,90,85,240,MOVE_LEFT
12,192,-11,8,28.5,98.5,80,80,240,NONE
12,192,-11,8,999,100,90,80,240,MOVE_LEFT
1,200,-11,8,27.5,98.5,80,75,240,NONE
1,200,-11,8,999,100,85,75,240,MOVE_LEFT
0,208,-1,8,999,100,85,70,240,MOVE_LEFT
0,208,-1,8,26.5,26.5,75,70,240,MOVE_LEFT
11,216,11,8,999,100,80,65,240,NONE
