ball_x,ball_y,speed_x,speed_y,time_to_hit,pred_x,my_x,blocker_x,blocker_y,action
172,157,7,7,37.57142857142857,35.0,30,55,240,MOVE_LEFT
179,164,7,7,36.57142857142857,35.0,25,60,240,MOVE_LEFT
186,171,7,7,999,100,75,65,240,MOVE_RIGHT
40,MOVE_LEFT
190,178,4,7,999,100,75,70,240,MOVE_RIGHT
190,178,4,7,34.57142857142857,71.71428571428572,15,70,240,MOVE_RIGHT
183,185,-7,7,33.57142857142857,52.0,20,75,240,MOVE_RIGHT
183,185,-7,7,999,100,75,75,240,MOVE_RIGHT
176,192,-7,7,32.57142857142857,52.0,25,80,240,MOVE_RIGHT
169,199,-7,7,999,100,85,85,240,MOVE_LEFT
162,206,-7,7,999,100,85,90,240,MOVE_LEFT
155,213,-7,7,999,100,85,95,240,MOVE_LEFT
148,220,-7,7,999,100,85,100,240,MOVE_LEFT
140,234,-1,7,26.571428571428573,113.42857142857143,25,110,240,MOVE_RIGHT
147,241,7,7,25.571428571428573,74.0,30,115,240,MOVE_RIGHT
154,248,7,7,24.571428571428573,74.0,35,120,240,MOVE_RIGHT
161,255,7,7,23.571428571428573,74.0,40,125,240,MOVE_RIGHT
168,262,7,7,999,100,75,130,240,MOVE_RIGHT
168,262,7,7,22.571428571428573,74.0,45,130,240,MOVE_RIGHT
175,269,7,7,21.571428571428573,74.0,45,135,240,MOVE_RIGHT
175,269,7,7,999,100,75,135,240,MOVE_RIGHT
182,276,7,7,999,100,75,140,240,MOVE_RIGHT
182,276,7,7,20.571428571428573,74.0,45,140,240,MOVE_RIGHT
189,283,7,7,19.571428571428573,74.0,45,145,240,MOVE_RIGHT
190,290,1,7,18.571428571428573,191.42857142857142,50,150,240,MOVE_RIGHT
183,297,-7,7,999,100,85,155,240,MOVE_LEFT
183,297,-7,7,17.571428571428573,59.999999999999986,55,155,240,MOVE_LEFT
176,304,-7,7,16.571428571428573,59.999999999999986,50,160,240,MOVE_LEFT
169,311,-7,7,15.571428571428571,60.0,50,165,240,MOVE_LEFT
162,318,-7,7,14.571428571428571,60.0,45,170,240,MOVE_LEFT
155,325,-7,7,999,100,75,165,240,MOVE_RIGHT
148,332,-7,7,12.571428571428571,60.0,35,160,240,MOVE_RIGHT
134,346,-7,7,999,100,75,150,240,MOVE_RIGHT
120,360,-7,7,8.571428571428571,60.0,45,140,240,MOVE_LEFT
120,360,-7,7,999,100,85,140,240,MOVE_LEFT
106,374,-7,7,6.571428571428571,60.0,35,130,240,MOVE_RIGHT
99,381,-7,7,5.571428571428571,60.0,35,125,240,MOVE_RIGHT
99,381,-7,7,999,100,75,125,240,MOVE_RIGHT
71,409,-7,7,1.5714285714285714,60.0,45,105,240,MOVE_LEFT
71,409,-7,7,999,100,85,105,240,MOVE_LEFT
64,410,-7,1,10.0,6.0,45,100,240,MOVE_LEFT
57,403,-7,-7,999,100,40,95,240,MOVE_RIGHT
57,403,-7,-7,46.142857142857146,134.0,80,95,240,MOVE_RIGHT
50,396,-7,-7,999,100,45,90,240,MOVE_RIGHT
50,396,-7,-7,45.142857142857146,134.0,85,90,240,MOVE_RIGHT
43,389,-7,-7,999,100,50,85,240,MOVE_RIGHT
43,389,-7,-7,44.142857142857146,134.0,90,85,240,MOVE_RIGHT
36,382,-7,-7,999,100,55,80,240,MOVE_RIGHT
36,382,-7,-7,43.142857142857146,134.0,95,80,240,MOVE_RIGHT
29,375,-7,-7,999,100,60,75,240,MOVE_RIGHT
29,375,-7,-7,42.142857142857146,134.0,100,75,240,MOVE_RIGHT
22,368,-7,-7,999,100,65,70,240,MOVE_RIGHT
22,368,-7,-7,41.142857142857146,134.0,105,70,240,MOVE_RIGHT
15,361,-7,-7,999,100,70,65,240,MOVE_RIGHT
8,354,-7,-7,999,100,75,60,240,MOVE_RIGHT
1,347,-7,-7,999,100,75,55,240,MOVE_RIGHT
0,340,-1,-7,37.142857142857146,37.142857142857146,120,50,240,MOVE_LEFT
7,333,7,-7,36.142857142857146,140.0,115,45,240,MOVE_RIGHT
14,326,7,-7,35.142857142857146,140.0,115,40,240,MOVE_RIGHT
21,319,7,-7,999,100,75,35,240,MOVE_RIGHT
21,319,7,-7,34.142857142857146,140.0,115,35,240,MOVE_RIGHT
28,312,7,-7,33.142857142857146,140.0,115,30,240,MOVE_RIGHT
35,305,7,-7,999,100,85,25,240,MOVE_LEFT
49,291,7,-7,999,100,85,15,240,MOVE_LEFT
56,284,7,-7,999,100,85,10,240,MOVE_LEFT
63,277,7,-7,999,100,85,5,240,MOVE_LEFT
70,270,7,-7,999,100,85,0,240,MOVE_LEFT
70,270,7,-7,27.142857142857142,140.0,115,0,240,MOVE_RIGHT
84,256,7,-7,25.142857142857142,140.0,125,10,240,MOVE_LEFT
91,249,7,-7,999,100,85,15,240,MOVE_LEFT
98,242,7,-7,999,100,85,20,240,MOVE_LEFT
98,242,7,-7,23.142857142857142,140.0,125,20,240,MOVE_LEFT
105,235,7,-7,22.142857142857142,140.0,125,25,240,MOVE_LEFT
105,235,7,-7,999,100,85,25,240,MOVE_LEFT
112,228,7,-7,999,100,85,30,240,MOVE_LEFT
112,228,7,-7,21.142857142857142,140.0,125,30,240,MOVE_LEFT
119,221,7,-7,999,100,85,35,240,MOVE_LEFT
119,221,7,-7,20.142857142857142,140.0,125,35,240,MOVE_LEFT
126,214,7,-7,999,100,85,40,240,MOVE_LEFT
140,200,7,-7,17.142857142857142,140.0,125,50,240,MOVE_LEFT
147,193,7,-7,16.142857142857142,140.0,125,55,240,MOVE_LEFT
154,186,7,-7,15.142857142857142,140.0,125,60,240,MOVE_LEFT
161,179,7,-7,999,100,85,65,240,MOVE_LEFT
161,179,7,-7,14.142857142857142,140.0,125,65,240,MOVE_LEFT
168,172,7,-7,999,100,85,70,240,MOVE_LEFT
168,172,7,-7,13.142857142857142,140.0,125,70,240,MOVE_LEFT
175,165,7,-7,12.142857142857142,140.0,125,75,240,MOVE_LEFT
190,144,1,-7,9.142857142857142,199.14285714285714,120,90,240,MOVE_RIGHT
183,137,-7,-7,8.142857142857142,126.0,125,95,240,MOVE_LEFT
176,130,-7,-7,999,100,75,100,240,MOVE_RIGHT
176,130,-7,-7,7.142857142857143,126.0,120,100,240,MOVE_LEFT
169,123,-7,-7,6.142857142857143,126.0,115,105,240,MOVE_LEFT
148,102,-7,-7,999,100,85,120,240,MOVE_LEFT
141,95,-7,-7,999,100,85,125,240,MOVE_LEFT
127,81,-7,-7,0.14285714285714285,126.0,100,135,240,MOVE_RIGHT
120,80,-7,-1,0.0,120.0,105,140,240,MOVE_LEFT
127,87,7,7,999,100,105,145,240,MOVE_LEFT
127,87,7,7,47.57142857142857,60.0,80,145,240,MOVE_LEFT
134,94,7,7,999,100,100,150,240,MOVE_LEFT
134,94,7,7,46.57142857142857,60.0,75,150,240,MOVE_LEFT
141,101,7,7,45.57142857142857,60.0,70,155,240,MOVE_LEFT
141,101,7,7,999,100,95,155,240,MOVE_LEFT
149,109,8,8,999,100,90,160,240,MOVE_LEFT
FT
157,117,8,8,37.875,60.0,60,165,240,MOVE_LEFT
165,125,8,8,36.875,60.0,55,170,240,MOVE_LEFT
165,125,8,8,999,100,85,170,240,MOVE_LEFT
173,133,8,8,35.875,60.0,50,165,240,MOVE_LEFT
173,133,8,8,999,100,85,165,240,MOVE_LEFT
181,141,8,8,34.875,60.0,45,160,240,MOVE_LEFT
190,157,1,8,32.875,177.125,45,150,240,MOVE_RIGHT
174,173,-8,8,30.875,73.0,45,140,240,MOVE_RIGHT
174,173,-8,8,999,100,85,140,240,MOVE_LEFT
142,205,-8,8,26.875,73.0,60,120,240,MOVE_LEFT
118,229,-8,8,999,100,75,105,240,MOVE_RIGHT
102,222,-8,-8,17.75,40.0,75,95,240,MOVE_LEFT
94,214,-8,-8,999,100,65,90,240,MOVE_RIGHT
94,214,-8,-8,16.75,40.0,70,90,240,MOVE_LEFT
86,206,-8,-8,15.75,40.0,65,85,240,MOVE_LEFT
86,206,-8,-8,999,100,70,85,240,MOVE_RIGHT
78,198,-8,-8,999,100,75,80,240,MOVE_RIGHT
78,198,-8,-8,14.75,40.0,60,80,240,MOVE_LEFT
70,190,-8,-8,13.75,40.0,55,75,240,MOVE_LEFT
70,190,-8,-8,999,100,75,75,240,MOVE_RIGHT
62,182,-8,-8,999,100,75,70,240,MOVE_RIGHT
62,182,-8,-8,12.75,40.0,50,70,240,MOVE_LEFT
54,174,-8,-8,999,100,75,65,240,MOVE_RIGHT
54,174,-8,-8,11.75,40.0,45,65,240,MOVE_LEFT
46,166,-8,-8,10.75,40.0,40,60,240,MOVE_LEFT
38,158,-8,-8,999,100,75,55,240,MOVE_RIGHT
38,158,-8,-8,9.75,40.0,35,55,240,MOVE_LEFT
30,150,-8,-8,999,100,75,50,240,MOVE_RIGHT
30,150,-8,-8,8.75,40.0,30,50,240,MOVE_LEFT
22,142,-8,-8,999,100,75,45,240,MOVE_RIGHT

14,134,-8,-8,6.75,40.0,25,40,240,MOVE_LEFT
0,118,-6,-8,4.75,28.5,15,30,240,MOVE_LEFT
0,118,-6,-8,999,100,85,30,240,MOVE_LEFT
8,110,8,-8,3.75,38.0,10,25,240,MOVE_RIGHT
16,102,8,-8,2.75,38.0,10,20,240,MOVE_RIGHT
24,94,8,-8,1.75,38.0,10,15,240,MOVE_RIGHT
32,86,8,-8,999,100,85,10,240,MOVE_LEFT
40,80,8,-6,0.0,40.0,15,5,240,MOVE_RIGHT
48,88,8,8,999,100,15,0,240,MOVE_RIGHT
48,88,8,8,41.5,20.0,85,0,240,MOVE_LEFT
56,96,8,8,999,100,20,5,240,MOVE_RIGHT
56,96,8,8,40.5,20.0,80,5,240,MOVE_LEFT
64,104,8,8,39.5,20.0,75,10,240,MOVE_LEFT
64,104,8,8,999,100,25,10,240,MOVE_RIGHT
72,112,8,8,38.5,20.0,70,15,240,MOVE_LEFT
72,112,8,8,999,100,30,15,240,MOVE_RIGHT
80,120,8,8,999,100,35,20,240,MOVE_RIGHT
80,120,8,8,37.5,20.0,65,20,240,MOVE_LEFT
88,128,8,8,36.5,20.0,60,25,240,MOVE_LEFT
88,128,8,8,999,100,40,25,240,MOVE_RIGHT
96,136,8,8,35.5,20.0,55,30,240,MOVE_LEFT
96,136,8,8,999,100,45,30,240,MOVE_RIGHT
104,144,8,8,999,100,50,35,240,MOVE_RIGHT
104,144,8,8,34.5,20.0,50,35,240,MOVE_LEFT
112,152,8,8,33.5,20.0,45,40,240,MOVE_LEFT
112,152,8,8,999,100,55,40,240,MOVE_RIGHT
120,160,8,8,999,100,60,45,240,MOVE_RIGHT
120,160,8,8,32.5,20.0,40,45,240,MOVE_LEFT
128,168,8,8,999,100,65,50,240,MOVE_RIGHT
128,168,8,8,31.5,20.0,35,50,240,MOVE_LEFT
136,176,8,8,30.5,20.0,30,55,240,MOVE_LEFT
136,176,8,8,999,100,70,55,240,MOVE_RIGHT
144,184,8,8,999,100,75,60,240,MOVE_RIGHT

152,192,8,8,999,100,75,65,240,MOVE_RIGHT

160,200,8,8,27.5,20.0,15,70,240,MOVE_LEFT
160,200,8,8,999,100,75,70,240,MOVE_RIGHT
168,208,8,8,26.5,20.0,10,75,240,MOVE_LEFT
176,216,8,8,25.5,20.0,5,80,240,MOVE_LEFT
176,216,8,8,999,100,85,80,240,MOVE_LEFT
184,224,8,8,999,100,85,85,240,MOVE_LEFT
184,224,8,8,24.5,20.0,5,85,240,MOVE_LEFT
190,232,6,8,999,100,85,90,240,MOVE_LEFT
190,232,6,8,23.5,69.0,5,90,240,MOVE_RIGHT
182,240,-8,8,22.5,2.0,10,95,240,MOVE_LEFT
174,248,-8,8,21.5,2.0,5,100,240,MOVE_LEFT
166,256,-8,8,20.5,2.0,0,105,240,MOVE_LEFT
158,264,-8,8,19.5,2.0,0,110,240,MOVE_LEFT
150,272,-8,8,18.5,2.0,0,115,240,MOVE_LEFT
142,280,-8,8,17.5,2.0,0,120,240,MOVE_LEFT
134,288,-8,8,16.5,2.0,0,125,240,MOVE_LEFT
126,296,-8,8,15.5,2.0,0,130,240,MOVE_LEFT
126,296,-8,8,999,100,75,130,240,MOVE_RIGHT
118,304,-8,8,14.5,2.0,0,135,240,MOVE_LEFT
110,312,-8,8,13.5,2.0,0,140,240,MOVE_LEFT
102,320,-8,8,999,100,75,145,240,MOVE_RIGHT
102,320,-8,8,12.5,2.0,0,145,240,MOVE_LEFT
94,328,-8,8,999,100,75,150,240,MOVE_RIGHT
86,336,-8,8,999,100,75,155,240,MOVE_RIGHT
86,336,-8,8,10.5,2.0,0,155,240,MOVE_LEFT
78,344,-8,8,9.5,2.0,0,160,240,MOVE_LEFT
70,352,-8,8,8.5,2.0,0,165,240,MOVE_LEFT
70,352,-8,8,999,100,85,165,240,MOVE_LEFT
62,360,-8,8,7.5,2.0,0,170,240,MOVE_LEFT

54,368,-8,8,6.5,2.0,0,165,240,MOVE_LEFT
54,368,-8,8,999,100,85,165,240,MOVE_LEFT
46,376,-8,8,5.5,2.0,0,160,240,MOVE_LEFT
38,384,-8,8,4.5,2.0,0,155,240,MOVE_LEFT
38,384,-8,8,999,100,75,155,240,MOVE_RIGHT
30,392,-8,8,999,100,75,150,240,MOVE_RIGHT
30,392,-8,8,3.5,2.0,0,150,240,MOVE_LEFT
22,400,-8,8,999,100,75,145,240,MOVE_RIGHT
22,400,-8,8,2.5,2.0,0,145,240,MOVE_LEFT
14,408,-8,8,1.5,2.0,0,140,240,MOVE_LEFT
14,408,-8,8,999,100,75,140,240,MOVE_RIGHT
6,410,-8,2,5.0,34.0,0,135,240,MOVE_RIGHT
0,402,-6,-8,40.25,158.5,80,130,240,MOVE_RIGHT
0,402,-6,-8,999,100,5,130,240,MOVE_RIGHT
8,394,8,-8,999,100,10,125,240,MOVE_RIGHT
8,394,8,-8,39.25,78.0,85,125,240,MOVE_LEFT
16,386,8,-8,999,100,15,120,240,MOVE_RIGHT
16,386,8,-8,38.25,78.0,80,120,240,MOVE_LEFT
24,378,8,-8,37.25,78.0,75,115,240,MOVE_LEFT
24,378,8,-8,999,100,20,115,240,MOVE_RIGHT
32,370,8,-8,999,100,25,110,240,MOVE_RIGHT
32,370,8,-8,36.25,78.0,70,110,240,MOVE_LEFT
40,362,8,-8,999,100,30,105,240,MOVE_RIGHT
40,362,8,-8,35.25,78.0,70,105,240,MOVE_LEFT
48,354,8,-8,34.25,78.0,65,100,240,MOVE_LEFT
56,346,8,-8,999,100,40,95,240,MOVE_RIGHT
64,338,8,-8,999,100,45,90,240,MOVE_RIGHT
72,330,8,-8,999,100,50,85,240,MOVE_RIGHT
72,330,8,-8,31.25,78.0,65,85,240,MOVE_LEFT
80,322,8,-8,30.25,78.0,65,80,240,MOVE_LEFT
80,322,8,-8,999,100,55,80,240,MOVE_RIGHT
88,314,8,-8,29.25,78.0,65,75,240,MOVE_LEFT
88,314,8,-8,999,100,60,75,240,MOVE_RIGHT
96,306,8,-8,999,100,65,70,240,MOVE_RIGHT
104,298,8,-8,999,100,70,65,240,MOVE_RIGHT
112,290,8,-8,999,100,70,60,240,MOVE_RIGHT
120,282,8,-8,999,100,75,55,240,MOVE_RIGHT
128,274,8,-8,999,100,75,50,240,MOVE_RIGHT
136,266,8,-8,999,100,75,45,240,MOVE_RIGHT
144,258,8,-8,999,100,75,40,240,MOVE_RIGHT
152,250,8,-8,999,100,75,35,240,MOVE_RIGHT
160,242,8,-8,20.25,78.0,65,30,240,MOVE_LEFT
168,234,8,-8,999,100,75,25,240,MOVE_RIGHT
190,207,4,-9,999,100,75,10,240,MOVE_RIGHT
190,207,4,-9,14.11111111111111,153.55555555555554,55,10,240,MOVE_RIGHT
181,198,-9,-9,999,100,75,5,240,MOVE_RIGHT
181,198,-9,-9,13.11111111111111,63.0,60,5,240,MOVE_LEFT
172,189,-9,-9,999,100,75,0,240,MOVE_RIGHT
172,189,-9,-9,12.11111111111111,63.0,55,0,240,MOVE_LEFT
163,180,-9,-9,999,100,75,5,240,MOVE_RIGHT
163,180,-9,-9,11.11111111111111,63.0,50,5,240,MOVE_LEFT
145,162,-9,-9,9.11111111111111,63.0,50,15,240,MOVE_LEFT
127,144,-9,-9,999,100,75,25,240,MOVE_RIGHT
109,126,-9,-9,999,100,85,35,240,MOVE_LEFT
109,126,-9,-9,5.111111111111111,63.0,35,35,240,MOVE_RIGHT
100,117,-9,-9,999,100,85,40,240,MOVE_LEFT
100,117,-9,-9,4.111111111111111,63.0,35,40,240,MOVE_RIGHT
91,108,-9,-9,999,100,85,45,240,MOVE_LEFT
82,99,-9,-9,999,100,85,50,240,MOVE_LEFT
64,81,-9,-9,999,100,75,60,240,MOVE_RIGHT
55,80,-9,-1,0.0,55.0,45,65,240,MOVE_LEFT
64,89,9,9,999,100,40,70,240,MOVE_RIGHT
64,89,9,9,36.77777777777778,5.0,80,70,240,MOVE_LEFT
73,98,9,9,35.77777777777778,5.0,75,75,240,MOVE_LEFT
82,107,9,9,34.77777777777778,5.0,70,80,240,MOVE_LEFT
82,107,9,9,999,100,50,80,240,MOVE_RIGHT
91,116,9,9,999,100,55,85,240,MOVE_RIGHT
91,116,9,9,33.77777777777778,5.0,65,85,240,MOVE_LEFT
100,125,9,9,32.77777777777778,5.0,60,90,240,MOVE_LEFT
100,125,9,9,999,100,60,90,240,MOVE_RIGHT
109,134,9,9,999,100,65,95,240,MOVE_RIGHT
109,134,9,9,31.77777777777778,5.0,55,95,240,MOVE_LEFT
118,143,9,9,30.77777777777778,5.0,50,100,240,MOVE_LEFT
127,152,9,9,29.77777777777778,5.0,45,105,240,MOVE_LEFT
127,152,9,9,999,100,70,105,240,MOVE_RIGHT
136,161,9,9,999,100,75,110,240,MOVE_RIGHT
136,161,9,9,28.77777777777778,5.0,40,110,240,MOVE_LEFT
145,170,9,9,27.77777777777778,5.0,35,115,240,MOVE_LEFT
154,179,9,9,26.77777777777778,5.0,30,120,240,MOVE_LEFT
154,179,9,9,999,100,75,120,240,MOVE_RIGHT
163,188,9,9,25.77777777777778,5.0,25,125,240,MOVE_LEFT
172,197,9,9,24.77777777777778,5.0,20,130,240,MOVE_LEFT
181,206,9,9,23.77777777777778,5.0,15,135,240,MOVE_LEFT
190,215,9,9,999,100,85,140,240,MOVE_LEFT
190,215,9,9,22.77777777777778,5.0,10,140,240,MOVE_LEFT
181,224,-9,9,21.77777777777778,15.0,5,145,240,MOVE_LEFT
172,230,-9,6,31.666666666666668,113.0,0,150,240,MOVE_RIGHT
163,221,-9,-9,999,100,5,155,240,MOVE_RIGHT
163,221,-9,-9,15.666666666666666,22.0,75,155,240,MOVE_LEFT
154,212,-9,-9,999,100,10,160,240,MOVE_RIGHT
154,212,-9,-9,14.666666666666666,22.0,70,160,240,MOVE_LEFT
145,203,-9,-9,13.666666666666666,22.0,65,165,240,MOVE_LEFT
145,203,-9,-9,999,100,15,165,240,MOVE_RIGHT
136,194,-9,-9,12.666666666666666,22.0,60,170,240,MOVE_LEFT
136,194,-9,-9,999,100,20,170,240,MOVE_RIGHT
127,185,-9,-9,999,100,25,165,240,MOVE_RIGHT
127,185,-9,-9,11.666666666666666,22.0,55,165,240,MOVE_LEFT
118,176,-9,-9,10.666666666666666,22.0,50,160,240,MOVE_LEFT
109,167,-9,-9,999,100,35,155,240,MOVE_RIGHT
40,MOVE_LEFT
100,158,-9,-9,8.666666666666666,22.0,40,150,240,MOVE_LEFT
100,158,-9,-9,999,100,40,150,240,MOVE_RIGHT
91,149,-9,-9,7.666666666666667,22.0,35,145,240,MOVE_LEFT
82,140,-9,-9,999,100,50,140,240,MOVE_RIGHT
82,140,-9,-9,6.666666666666667,22.0,30,140,240,MOVE_LEFT
73,131,-9,-9,999,100,55,135,240,MOVE_RIGHT
73,131,-9,-9,5.666666666666667,22.0,25,135,240,MOVE_LEFT
64,122,-9,-9,999,100,60,130,240,MOVE_RIGHT
64,122,-9,-9,4.666666666666667,22.0,20,130,240,MOVE_LEFT
55,113,-9,-9,999,100,65,125,240,MOVE_RIGHT
240,MOVE_LEFT
46,104,-9,-9,2.6666666666666665,22.0,10,120,240,MOVE_LEFT
37,95,-9,-9,999,100,75,115,240,MOVE_RIGHT
28,86,-9,-9,999,100,75,110,240,MOVE_RIGHT
10,89,-9,9,999,100,0,100,240,MOVE_RIGHT
10,89,-9,9,36.77777777777778,79.0,80,100,240,MOVE_LEFT
1,98,-9,9,999,100,5,95,240,MOVE_RIGHT
240,MOVE_LEFT
0,107,-1,9,34.77777777777778,34.77777777777778,70,90,240,MOVE_LEFT
0,107,-1,9,999,100,10,90,240,MOVE_RIGHT
9,116,9,9,999,100,15,85,240,MOVE_RIGHT
18,125,9,9,999,100,20,80,240,MOVE_RIGHT
27,134,9,9,999,100,25,75,240,MOVE_RIGHT
36,143,9,9,999,100,30,70,240,MOVE_RIGHT
45,152,9,9,999,100,35,65,240,MOVE_RIGHT
54,161,9,9,999,100,40,60,240,MOVE_RIGHT
63,170,9,9,999,100,45,55,240,MOVE_RIGHT
72,179,9,9,999,100,50,50,240,MOVE_RIGHT
81,188,9,9,999,100,55,45,240,MOVE_RIGHT
90,197,9,9,999,100,60,40,240,MOVE_RIGHT
99,206,9,9,23.77777777777778,87.0,60,35,240,MOVE_RIGHT
108,215,9,9,999,100,70,30,240,MOVE_RIGHT
117,224,9,9,999,100,75,25,240,MOVE_RIGHT
135,242,9,9,999,100,75,15,240,MOVE_RIGHT
153,260,9,9,999,100,75,5,240,MOVE_RIGHT
162,269,9,9,999,100,75,0,240,MOVE_RIGHT
171,278,9,9,999,100,75,5,240,MOVE_RIGHT
190,305,1,9,12.777777777777779,197.22222222222223,70,20,240,MOVE_RIGHT
181,314,-9,9,11.777777777777779,75.0,75,25,240,MOVE_LEFT
181,314,-9,9,999,100,85,25,240,MOVE_LEFT
172,323,-9,9,10.777777777777779,75.0,70,30,240,MOVE_LEFT
172,323,-9,9,999,100,85,30,240,MOVE_LEFT
163,332,-9,9,9.777777777777779,75.0,65,35,240,MOVE_LEFT
154,341,-9,9,8.777777777777779,75.0,60,40,240,MOVE_LEFT
154,341,-9,9,999,100,85,40,240,MOVE_LEFT
136,359,-9,9,6.777777777777778,75.0,60,50,240,MOVE_LEFT
127,368,-9,9,5.777777777777778,75.0,60,55,240,MOVE_LEFT
118,377,-9,9,999,100,85,60,240,MOVE_LEFT
109,386,-9,9,999,100,85,65,240,MOVE_LEFT
91,404,-9,9,1.7777777777777777,75.0,50,75,240,MOVE_RIGHT
91,404,-9,9,999,100,75,75,240,MOVE_RIGHT
73,401,-9,-9,999,100,50,85,240,MOVE_RIGHT
73,401,-9,-9,35.666666666666664,152.0,75,85,240,MOVE_RIGHT
64,392,-9,-9,34.666666666666664,152.0,80,90,240,MOVE_RIGHT
64,392,-9,-9,999,100,55,90,240,MOVE_RIGHT
55,383,-9,-9,999,100,60,95,240,MOVE_RIGHT
55,383,-9,-9,33.666666666666664,152.0,85,95,240,MOVE_RIGHT
46,374,-9,-9,32.666666666666664,152.0,90,100,240,MOVE_RIGHT
46,374,-9,-9,999,100,65,100,240,MOVE_RIGHT
37,365,-9,-9,31.666666666666668,152.0,95,105,240,MOVE_RIGHT
37,365,-9,-9,999,100,70,105,240,MOVE_RIGHT
28,356,-9,-9,999,100,75,110,240,MOVE_RIGHT
28,356,-9,-9,30.666666666666668,152.0,100,110,240,MOVE_RIGHT
19,347,-9,-9,999,100,75,115,240,MOVE_RIGHT
19,347,-9,-9,29.666666666666668,152.0,105,115,240,MOVE_RIGHT
10,338,-9,-9,28.666666666666668,152.0,110,120,240,MOVE_RIGHT
1,329,-9,-9,27.666666666666668,152.0,115,125,240,MOVE_RIGHT
0,320,-1,-9,26.666666666666668,26.666666666666668,120,130,240,MOVE_LEFT
0,320,-1,-9,999,100,85,130,240,MOVE_LEFT
9,311,9,-9,999,100,85,135,240,MOVE_LEFT
9,311,9,-9,25.666666666666668,160.0,115,135,240,MOVE_RIGHT
19,301,10,-10,999,100,85,140,240,MOVE_LEFT
19,301,10,-10,22.1,160.0,120,140,240,MOVE_RIGHT
29,291,10,-10,21.1,160.0,125,145,240,MOVE_RIGHT
29,291,10,-10,999,100,85,145,240,MOVE_LEFT
39,281,10,-10,20.1,160.0,130,150,240,MOVE_RIGHT
39,281,10,-10,999,100,85,150,240,MOVE_LEFT
49,271,10,-10,19.1,160.0,130,155,240,MOVE_RIGHT
59,261,10,-10,18.1,160.0,135,160,240,MOVE_RIGHT
59,261,10,-10,999,100,75,160,240,MOVE_RIGHT
69,251,10,-10,17.1,160.0,135,165,240,MOVE_RIGHT
89,231,10,-10,999,100,75,165,240,MOVE_RIGHT
99,221,10,-10,999,100,75,160,240,MOVE_RIGHT
99,221,10,-10,14.1,160.0,145,160,240,MOVE_LEFT
109,211,10,-10,13.1,160.0,145,155,240,MOVE_LEFT
119,201,10,-10,12.1,160.0,145,150,240,MOVE_LEFT
129,191,10,-10,999,100,75,145,240,MOVE_RIGHT
139,181,10,-10,999,100,75,140,240,MOVE_RIGHT
139,181,10,-10,10.1,160.0,135,140,240,MOVE_RIGHT
159,161,10,-10,999,100,85,130,240,MOVE_LEFT
169,151,10,-10,999,100,85,125,240,MOVE_LEFT
169,151,10,-10,7.1,160.0,135,125,240,MOVE_RIGHT
179,141,10,-10,6.1,160.0,135,120,240,MOVE_RIGHT
179,141,10,-10,999,100,85,120,240,MOVE_LEFT
189,131,10,-10,999,100,85,115,240,MOVE_LEFT
190,121,1,-10,4.1,194.1,140,110,240,MOVE_RIGHT
180,111,-10,-10,999,100,85,105,240,MOVE_LEFT
180,111,-10,-10,3.1,149.0,145,105,240,MOVE_LEFT
170,101,-10,-10,2.1,149.0,140,100,240,MOVE_LEFT
160,91,-10,-10,1.1,149.0,140,95,240,MOVE_LEFT
150,81,-10,-10,0.1,149.0,140,90,240,MOVE_LEFT
140,80,-10,-1,0.0,140.0,140,85,240,MOVE_LEFT
130,90,-10,10,33.0,200.0,80,80,240,MOVE_RIGHT
130,90,-10,10,999,100,135,80,240,MOVE_LEFT
120,100,-10,10,32.0,200.0,85,75,240,MOVE_RIGHT
120,100,-10,10,999,100,130,75,240,MOVE_LEFT
110,110,-10,10,999,100,125,70,240,MOVE_LEFT
T
100,120,-10,10,999,100,120,65,240,MOVE_LEFT
100,120,-10,10,30.0,200.0,95,65,240,MOVE_RIGHT
90,130,-10,10,999,100,115,60,240,MOVE_LEFT
90,130,-10,10,29.0,200.0,100,60,240,MOVE_RIGHT
80,140,-10,10,999,100,110,55,240,MOVE_LEFT
80,140,-10,10,28.0,200.0,105,55,240,MOVE_RIGHT
70,150,-10,10,27.0,200.0,110,50,240,MOVE_RIGHT
60,160,-10,10,26.0,200.0,115,45,240,MOVE_RIGHT
60,160,-10,10,999,100,100,45,240,MOVE_LEFT
50,170,-10,10,999,100,95,40,240,MOVE_LEFT
50,170,-10,10,25.0,200.0,120,40,240,MOVE_RIGHT
40,180,-10,10,999,100,90,35,240,MOVE_LEFT
40,180,-10,10,24.0,200.0,125,35,240,MOVE_RIGHT
30,190,-10,10,23.0,200.0,130,30,240,MOVE_RIGHT
30,190,-10,10,999,100,90,30,240,MOVE_LEFT
20,200,-10,10,999,100,85,25,240,MOVE_LEFT
20,200,-10,10,22.0,200.0,135,25,240,MOVE_RIGHT
10,210,-10,10,21.0,200.0,140,20,240,MOVE_RIGHT
10,210,-10,10,999,100,85,20,240,MOVE_LEFT
0,220,-10,10,20.0,200.0,145,15,240,MOVE_RIGHT
10,230,10,10,999,100,85,10,240,MOVE_LEFT
10,230,10,10,19.0,200.0,150,10,240,MOVE_RIGHT
20,220,10,-10,14.0,160.0,85,5,240,MOVE_RIGHT
20,220,10,-10,999,100,155,5,240,MOVE_LEFT
30,210,10,-10,999,100,150,0,240,MOVE_LEFT
