ball_x,ball_y,speed_x,speed_y,time_to_hit,pred_x,my_x,blocker_x,blocker_y,action
56,173,8,8,999,100,60,140,240,MOVE_RIGHT
64,181,8,8,999,100,65,135,240,MOVE_RIGHT
72,189,8,8,999,100,70,130,240,MOVE_RIGHT
80,197,8,8,999,100,70,125,240,MOVE_RIGHT
88,205,8,8,999,100,75,120,240,MOVE_RIGHT
96,213,8,8,999,100,75,115,240,MOVE_RIGHT
104,221,8,8,999,100,75,110,240,MOVE_RIGHT
112,229,8,8,999,100,75,105,240,MOVE_RIGHT
128,222,8,-8,999,100,70,95,240,MOVE_RIGHT
128,222,8,-8,17.75,130.0,80,95,240,MOVE_RIGHT
136,214,8,-8,16.75,130.0,85,90,240,MOVE_RIGHT
144,206,8,-8,15.75,130.0,90,85,240,MOVE_RIGHT
152,198,8,-8,14.75,130.0,95,80,240,MOVE_RIGHT
160,190,8,-8,13.75,130.0,100,75,240,MOVE_RIGHT
168,182,8,-8,12.75,130.0,105,70,240,MOVE_RIGHT
190,158,6,-8,9.75,151.5,110,55,240,MOVE_RIGHT
182,150,-8,-8,8.75,112.0,115,50,240,MOVE_LEFT
174,142,-8,-8,7.75,112.0,110,45,240,MOVE_LEFT
166,134,-8,-8,6.75,112.0,105,40,240,MOVE_LEFT
158,126,-8,-8,999,100,85,35,240,MOVE_LEFT
158,126,-8,-8,5.75,112.0,100,35,240,MOVE_LEFT
150,118,-8,-8,999,100,85,30,240,MOVE_LEFT
FT
142,110,-8,-8,999,100,85,25,240,MOVE_LEFT
134,102,-8,-8,999,100,85,20,240,MOVE_LEFT
118,86,-8,-8,0.75,112.0,85,10,240,MOVE_RIGHT
118,86,-8,-8,999,100,75,10,240,MOVE_RIGHT
118,88,8,8,999,100,90,0,240,MOVE_LEFT
118,88,8,8,41.5,50.0,80,0,240,MOVE_LEFT
126,96,8,8,40.5,50.0,75,5,240,MOVE_LEFT
134,104,8,8,39.5,50.0,70,10,240,MOVE_LEFT
134,104,8,8,999,100,85,10,240,MOVE_LEFT
142,112,8,8,38.5,50.0,65,15,240,MOVE_LEFT
142,112,8,8,999,100,85,15,240,MOVE_LEFT
150,120,8,8,999,100,85,20,240,MOVE_LEFT
150,120,8,8,37.5,50.0,60,20,240,MOVE_LEFT
158,128,8,8,999,100,85,25,240,MOVE_LEFT
158,128,8,8,36.5,50.0,55,25,240,MOVE_LEFT
166,136,8,8,35.5,50.0,50,30,240,MOVE_LEFT
174,144,8,8,34.5,50.0,45,35,240,MOVE_LEFT
182,152,8,8,33.5,50.0,40,40,240,MOVE_LEFT
190,160,8,8,32.5,50.0,40,45,240,MOVE_LEFT
182,168,-8,8,31.5,70.0,35,50,240,MOVE_RIGHT
174,176,-8,8,30.5,70.0,40,55,240,MOVE_RIGHT
166,184,-8,8,29.5,70.0,45,60,240,MOVE_RIGHT
126,224,-8,8,24.5,70.0,55,85,240,MOVE_LEFT
126,224,-8,8,999,100,85,85,240,MOVE_LEFT
120,232,-6,8,999,100,85,90,240,MOVE_LEFT
120,232,-6,8,23.5,21.0,55,90,240,MOVE_LEFT
128,240,8,8,22.5,92.0,50,95,240,MOVE_RIGHT
136,248,8,8,21.5,92.0,55,100,240,MOVE_RIGHT
144,256,8,8,20.5,92.0,60,105,240,MOVE_RIGHT
152,264,8,8,19.5,92.0,65,110,240,MOVE_RIGHT
160,272,8,8,18.5,92.0,65,115,240,MOVE_RIGHT
168,280,8,8,999,100,75,120,240,MOVE_RIGHT

190,304,6,8,14.5,123.0,70,135,240,MOVE_RIGHT
182,312,-8,8,13.5,74.0,75,140,240,MOVE_LEFT
174,320,-8,8,12.5,74.0,70,145,240,MOVE_LEFT
174,320,-8,8,999,100,75,145,240,MOVE_RIGHT
166,328,-8,8,11.5,74.0,65,150,240,MOVE_LEFT
158,336,-8,8,10.5,74.0,60,155,240,MOVE_LEFT
110,384,-8,8,999,100,75,155,240,MOVE_RIGHT
94,400,-8,8,2.5,74.0,60,145,240,MOVE_LEFT
94,400,-8,8,999,100,85,145,240,MOVE_LEFT
78,410,-8,2,5.0,38.0,55,135,240,MOVE_LEFT
70,402,-8,-8,40.25,148.0,80,130,240,MOVE_RIGHT
70,402,-8,-8,999,100,50,130,240,MOVE_RIGHT
62,394,-8,-8,39.25,148.0,85,125,240,MOVE_RIGHT
62,394,-8,-8,999,100,55,125,240,MOVE_RIGHT
54,386,-8,-8,999,100,60,120,240,MOVE_RIGHT
54,386,-8,-8,38.25,148.0,90,120,240,MOVE_RIGHT
46,378,-8,-8,37.25,148.0,95,115,240,MOVE_RIGHT
46,378,-8,-8,999,100,65,115,240,MOVE_RIGHT
38,370,-8,-8,999,100,70,110,240,MOVE_RIGHT
38,370,-8,-8,36.25,148.0,100,110,240,MOVE_RIGHT
30,362,-8,-8,999,100,75,105,240,MOVE_RIGHT
30,362,-8,-8,35.25,148.0,105,105,240,MOVE_RIGHT
22,354,-8,-8,34.25,148.0,110,100,240,MOVE_RIGHT
14,346,-8,-8,33.25,148.0,115,95,240,MOVE_RIGHT
6,338,-8,-8,32.25,148.0,120,90,240,MOVE_RIGHT
0,330,-6,-8,31.25,187.5,125,85,240,MOVE_RIGHT
0,330,-6,-8,999,100,85,85,240,MOVE_LEFT
24,306,8,-8,28.25,150.0,125,70,240,MOVE_RIGHT
40,290,8,-8,999,100,75,60,240,MOVE_RIGHT
40,290,8,-8,26.25,150.0,125,60,240,MOVE_RIGHT
48,282,8,-8,25.25,150.0,125,55,240,MOVE_RIGHT
48,282,8,-8,999,100,75,55,240,MOVE_RIGHT
80,268,8,8,999,100,125,35,240,MOVE_LEFT
80,268,8,8,19.0,168.0,80,35,240,MOVE_RIGHT
88,276,8,8,18.0,168.0,85,30,240,MOVE_RIGHT
88,276,8,8,999,100,120,30,240,MOVE_LEFT
96,284,8,8,999,100,115,25,240,MOVE_LEFT
96,284,8,8,17.0,168.0,90,25,240,MOVE_RIGHT
105,293,9,9,14.11111111111111,168.0,95,20,240,MOVE_RIGHT
105,293,9,9,999,100,110,20,240,MOVE_LEFT
114,302,9,9,13.11111111111111,168.0,100,15,240,MOVE_RIGHT
114,302,9,9,999,100,105,15,240,MOVE_LEFT
123,311,9,9,12.11111111111111,168.0,105,10,240,MOVE_RIGHT
123,311,9,9,999,100,100,10,240,MOVE_LEFT
132,320,9,9,11.11111111111111,168.0,110,5,240,MOVE_RIGHT
132,320,9,9,999,100,95,5,240,MOVE_LEFT
141,329,9,9,999,100,90,0,240,MOVE_LEFT
141,329,9,9,10.11111111111111,168.0,115,0,240,MOVE_RIGHT
150,338,9,9,9.11111111111111,168.0,120,5,240,MOVE_RIGHT
159,347,9,9,999,100,85,10,240,MOVE_LEFT
,240,MOVE_RIGHT
168,356,9,9,7.111111111111111,168.0,130,15,240,MOVE_RIGHT
177,365,9,9,6.111111111111111,168.0,135,20,240,MOVE_RIGHT
186,374,9,9,5.111111111111111,168.0,140,25,240,MOVE_RIGHT
186,374,9,9,999,100,75,25,240,MOVE_RIGHT
190,383,4,9,4.111111111111111,193.55555555555554,145,30,240,MOVE_RIGHT
181,392,-9,9,999,100,75,35,240,MOVE_RIGHT
181,392,-9,9,3.111111111111111,153.0,150,35,240,MOVE_LEFT
172,401,-9,9,2.111111111111111,153.0,145,40,240,MOVE_LEFT
163,410,-9,9,1.1111111111111112,153.0,140,45,240,MOVE_LEFT
163,410,-9,9,999,100,85,45,240,MOVE_LEFT
151,401,-12,-9,999,100,140,50,240,MOVE_LEFT
151,401,-12,-9,35.666666666666664,123.0,85,50,240,MOVE_RIGHT
139,392,-12,-9,999,100,135,55,240,MOVE_LEFT
139,392,-12,-9,34.666666666666664,123.0,90,55,240,MOVE_RIGHT
127,383,-12,-9,33.666666666666664,123.0,90,60,240,MOVE_RIGHT
127,383,-12,-9,999,100,130,60,240,MOVE_LEFT
115,374,-12,-9,999,100,125,65,240,MOVE_LEFT
115,374,-12,-9,32.666666666666664,123.0,95,65,240,MOVE_RIGHT
103,365,-12,-9,999,100,120,70,240,MOVE_LEFT
103,365,-12,-9,31.666666666666668,123.0,95,70,240,MOVE_RIGHT
91,356,-12,-9,999,100,115,75,240,MOVE_LEFT
79,347,-12,-9,999,100,110,80,240,MOVE_LEFT
67,338,-12,-9,999,100,105,85,240,MOVE_LEFT
55,329,-12,-9,999,100,100,90,240,MOVE_LEFT
43,320,-12,-9,999,100,95,95,240,MOVE_LEFT
31,311,-12,-9,999,100,90,100,240,MOVE_LEFT
19,302,-12,-9,999,100,85,105,240,MOVE_LEFT
7,293,-12,-9,999,100,85,110,240,MOVE_LEFT
0,284,-7,-9,22.666666666666668,158.66666666666669,100,115,240,MOVE_RIGHT
12,275,12,-9,999,100,75,120,240,MOVE_RIGHT
24,266,12,-9,999,100,75,125,240,MOVE_RIGHT
36,257,12,-9,999,100,75,130,240,MOVE_RIGHT
48,248,12,-9,999,100,75,135,240,MOVE_RIGHT
48,248,12,-9,18.666666666666668,128.0,115,135,240,MOVE_LEFT
60,239,12,-9,17.666666666666668,128.0,115,140,240,MOVE_LEFT
72,230,12,-9,999,100,85,145,240,MOVE_LEFT
84,221,12,-9,999,100,85,150,240,MOVE_LEFT
132,185,12,-9,999,100,75,170,240,MOVE_RIGHT
144,176,12,-9,10.666666666666666,128.0,115,165,240,MOVE_LEFT
168,158,12,-9,999,100,85,155,240,MOVE_LEFT
180,149,12,-9,7.666666666666667,128.0,115,150,240,MOVE_LEFT
190,140,10,-9,6.666666666666667,143.33333333333331,110,145,240,MOVE_RIGHT
178,131,-12,-9,5.666666666666667,110.0,110,140,240,MOVE_LEFT
166,122,-12,-9,4.666666666666667,110.0,105,135,240,MOVE_LEFT
154,113,-12,-9,999,100,75,130,240,MOVE_RIGHT
154,113,-12,-9,3.6666666666666665,110.0,100,130,240,MOVE_LEFT
142,104,-12,-9,2.6666666666666665,110.0,95,125,240,MOVE_LEFT
118,86,-12,-9,0.6666666666666666,110.0,95,115,240,MOVE_LEFT
94,89,-12,9,999,100,90,105,240,MOVE_LEFT
94,89,-12,9,36.77777777777778,52.66666666666663,80,105,240,MOVE_LEFT
82,98,-12,9,35.77777777777778,52.66666666666663,75,100,240,MOVE_LEFT
82,98,-12,9,999,100,90,100,240,MOVE_LEFT
70,107,-12,9,34.77777777777778,52.66666666666663,70,95,240,MOVE_LEFT
58,116,-12,9,33.77777777777778,52.66666666666663,65,90,240,MOVE_LEFT
46,125,-12,9,999,100,85,85,240,MOVE_LEFT
46,125,-12,9,32.77777777777778,52.66666666666663,60,85,240,MOVE_LEFT
34,134,-12,9,999,100,85,80,240,MOVE_LEFT
34,134,-12,9,31.77777777777778,52.66666666666663,55,80,240,MOVE_LEFT
22,143,-12,9,30.77777777777778,52.66666666666663,50,75,240,MOVE_LEFT
22,143,-12,9,999,100,85,75,240,MOVE_LEFT
10,152,-12,9,29.77777777777778,52.66666666666663,45,70,240,MOVE_LEFT
0,161,-10,9,999,100,85,65,240,MOVE_LEFT
2222223,45,65,240,MOVE_RIGHT
12,170,12,9,999,100,85,60,240,MOVE_LEFT
12,170,12,9,27.77777777777778,54.66666666666663,50,60,240,MOVE_LEFT
24,179,12,9,999,100,85,55,240,MOVE_LEFT
666663,45,55,240,MOVE_LEFT
36,188,12,9,999,100,85,50,240,MOVE_LEFT
36,188,12,9,25.77777777777778,54.66666666666663,40,50,240,MOVE_LEFT
48,197,12,9,24.77777777777778,54.66666666666663,40,45,240,MOVE_LEFT
60,206,12,9,23.77777777777778,54.66666666666663,40,40,240,MOVE_LEFT
60,206,12,9,999,100,75,40,240,MOVE_RIGHT
84,224,12,9,21.77777777777778,54.66666666666663,30,30,240,MOVE_RIGHT
108,242,12,9,999,100,75,20,240,MOVE_RIGHT
120,251,12,9,999,100,75,15,240,MOVE_RIGHT
132,260,12,9,17.77777777777778,54.66666666666663,30,10,240,MOVE_RIGHT
144,269,12,9,16.77777777777778,54.66666666666663,30,5,240,MOVE_RIGHT
156,278,12,9,999,100,75,0,240,MOVE_RIGHT
168,287,12,9,999,100,75,5,240,MOVE_RIGHT
180,296,12,9,13.777777777777779,54.66666666666663,30,10,240,MOVE_RIGHT
190,305,10,9,12.777777777777779,82.22222222222223,25,15,240,MOVE_RIGHT
178,314,-12,9,11.777777777777779,36.66666666666666,30,20,240,MOVE_LEFT
166,323,-12,9,10.777777777777779,36.66666666666666,25,25,240,MOVE_LEFT
142,341,-12,9,999,100,75,35,240,MOVE_RIGHT
130,350,-12,9,999,100,75,40,240,MOVE_RIGHT
106,368,-12,9,5.777777777777778,36.66666666666667,10,50,240,MOVE_RIGHT
106,368,-12,9,999,100,85,50,240,MOVE_LEFT
94,377,-12,9,999,100,85,55,240,MOVE_LEFT
58,404,-12,9,999,100,75,70,240,MOVE_RIGHT
46,410,-12,6,999,100,75,75,240,MOVE_RIGHT
46,410,-12,6,1.6666666666666667,26.0,15,75,240,MOVE_LEFT
34,401,-12,-9,35.666666666666664,6.0,75,80,240,MOVE_LEFT
22,392,-12,-9,999,100,15,85,240,MOVE_RIGHT
22,392,-12,-9,34.666666666666664,6.0,70,85,240,MOVE_LEFT
10,383,-12,-9,999,100,20,90,240,MOVE_RIGHT
40,MOVE_LEFT
0,374,-10,-9,999,100,25,95,240,MOVE_RIGHT
0,374,-10,-9,32.666666666666664,73.33333333333337,60,95,240,MOVE_LEFT
12,365,12,-9,31.666666666666668,8.0,60,100,240,MOVE_LEFT
12,365,12,-9,999,100,30,100,240,MOVE_RIGHT
24,356,12,-9,30.666666666666668,8.0,55,105,240,MOVE_LEFT
36,347,12,-9,999,100,40,110,240,MOVE_RIGHT
36,347,12,-9,29.666666666666668,8.0,50,110,240,MOVE_LEFT
48,338,12,-9,28.666666666666668,8.0,45,115,240,MOVE_LEFT
60,329,12,-9,27.666666666666668,8.0,40,120,240,MOVE_LEFT
60,329,12,-9,999,100,50,120,240,MOVE_RIGHT
72,320,12,-9,26.666666666666668,8.0,35,125,240,MOVE_LEFT
72,320,12,-9,999,100,55,125,240,MOVE_RIGHT
84,311,12,-9,25.666666666666668,8.0,30,130,240,MOVE_LEFT
84,311,12,-9,999,100,60,130,240,MOVE_RIGHT
96,302,12,-9,24.666666666666668,8.0,25,135,240,MOVE_LEFT
96,302,12,-9,999,100,65,135,240,MOVE_RIGHT
109,292,13,-10,999,100,70,140,240,MOVE_RIGHT
109,292,13,-10,21.2,15.400000000000034,20,140,240,MOVE_LEFT
122,282,13,-10,999,100,75,145,240,MOVE_RIGHT
122,282,13,-10,20.2,15.400000000000034,15,145,240,MOVE_LEFT
135,272,13,-10,19.2,15.399999999999977,10,150,240,MOVE_LEFT
148,262,13,-10,18.2,15.399999999999977,5,155,240,MOVE_LEFT
161,260,13,-2,90.0,131.0,0,160,240,MOVE_RIGHT
174,270,13,10,15.0,31.0,80,165,240,MOVE_LEFT
174,270,13,10,999,100,5,165,240,MOVE_RIGHT
187,280,13,10,999,100,10,170,240,MOVE_RIGHT
187,280,13,10,14.0,31.0,75,170,240,MOVE_LEFT
190,290,3,10,13.0,171.0,70,165,240,MOVE_RIGHT
177,300,-13,10,999,100,20,160,240,MOVE_RIGHT
177,300,-13,10,12.0,21.0,75,160,240,MOVE_LEFT
164,310,-13,10,11.0,21.0,70,155,240,MOVE_LEFT
164,310,-13,10,999,100,25,155,240,MOVE_RIGHT
151,320,-13,10,10.0,21.0,65,150,240,MOVE_LEFT
151,320,-13,10,999,100,30,150,240,MOVE_RIGHT
138,330,-13,10,999,100,35,145,240,MOVE_RIGHT
138,330,-13,10,9.0,21.0,60,145,240,MOVE_LEFT
125,340,-13,10,8.0,21.0,55,140,240,MOVE_LEFT
125,340,-13,10,999,100,40,140,240,MOVE_RIGHT
112,350,-13,10,999,100,45,135,240,MOVE_RIGHT
112,350,-13,10,7.0,21.0,50,135,240,MOVE_LEFT
99,360,-13,10,6.0,21.0,45,130,240,MOVE_LEFT
86,370,-13,10,999,100,55,125,240,MOVE_RIGHT
86,370,-13,10,5.0,21.0,40,125,240,MOVE_LEFT
73,380,-13,10,999,100,60,120,240,MOVE_RIGHT
60,390,-13,10,3.0,21.0,30,115,240,MOVE_LEFT
47,400,-13,10,2.0,21.0,25,110,240,MOVE_LEFT
47,400,-13,10,999,100,70,110,240,MOVE_RIGHT
34,410,-13,10,999,100,75,105,240,MOVE_RIGHT
34,410,-13,10,1.0,21.0,20,105,240,MOVE_LEFT
21,400,-13,-10,999,100,15,100,240,MOVE_RIGHT
8,390,-13,-10,999,100,20,95,240,MOVE_RIGHT
8,390,-13,-10,31.0,5.0,75,95,240,MOVE_LEFT
0,380,-8,-10,999,100,25,90,240,MOVE_RIGHT
T
13,370,13,-10,999,100,30,85,240,MOVE_RIGHT

26,360,13,-10,999,100,35,80,240,MOVE_RIGHT
26,360,13,-10,28.0,10.0,70,80,240,MOVE_LEFT
39,350,13,-10,27.0,10.0,65,75,240,MOVE_LEFT
52,340,13,-10,999,100,45,70,240,MOVE_RIGHT
52,340,13,-10,26.0,10.0,60,70,240,MOVE_LEFT
65,330,13,-10,25.0,10.0,55,65,240,MOVE_LEFT
65,330,13,-10,999,100,50,65,240,MOVE_RIGHT
78,320,13,-10,24.0,10.0,50,60,240,MOVE_LEFT
78,320,13,-10,999,100,55,60,240,MOVE_RIGHT
91,310,13,-10,999,100,60,55,240,MOVE_RIGHT
91,310,13,-10,23.0,10.0,45,55,240,MOVE_LEFT
104,300,13,-10,999,100,65,50,240,MOVE_RIGHT

117,290,13,-10,21.0,10.0,35,45,240,MOVE_LEFT
117,290,13,-10,999,100,70,45,240,MOVE_RIGHT
130,280,13,-10,999,100,70,40,240,MOVE_RIGHT
130,280,13,-10,20.0,10.0,30,40,240,MOVE_LEFT
143,270,13,-10,999,100,75,35,240,MOVE_RIGHT
143,270,13,-10,19.0,10.0,25,35,240,MOVE_LEFT
156,260,13,-10,18.0,10.0,20,30,240,MOVE_LEFT
169,250,13,-10,17.0,10.0,15,25,240,MOVE_LEFT
182,240,13,-10,999,100,75,20,240,MOVE_RIGHT
182,240,13,-10,16.0,10.0,10,20,240,MOVE_LEFT
190,230,8,-10,15.0,90.0,5,15,240,MOVE_RIGHT
177,220,-13,-10,14.0,5.0,10,10,240,MOVE_LEFT
164,210,-13,-10,13.0,5.0,5,5,240,MOVE_LEFT
151,200,-13,-10,12.0,5.0,0,0,240,MOVE_LEFT

138,190,-13,-10,11.0,5.0,0,5,240,MOVE_LEFT
138,190,-13,-10,999,100,75,5,240,MOVE_RIGHT
125,180,-13,-10,10.0,5.0,0,10,240,MOVE_LEFT
112,170,-13,-10,999,100,75,15,240,MOVE_RIGHT
99,160,-13,-10,8.0,5.0,0,20,240,MOVE_LEFT

86,150,-13,-10,7.0,5.0,0,25,240,MOVE_LEFT
73,140,-13,-10,999,100,75,30,240,MOVE_RIGHT
73,140,-13,-10,6.0,5.0,0,30,240,MOVE_LEFT
60,130,-13,-10,5.0,5.0,0,35,240,MOVE_LEFT
47,120,-13,-10,4.0,5.0,0,40,240,MOVE_LEFT
34,110,-13,-10,999,100,85,45,240,MOVE_LEFT
34,110,-13,-10,3.0,5.0,0,45,240,MOVE_LEFT
21,100,-13,-10,999,100,85,50,240,MOVE_LEFT
21,100,-13,-10,2.0,5.0,0,50,240,MOVE_LEFT
8,90,-13,-10,1.0,5.0,0,55,240,MOVE_LEFT
0,80,-8,-10,0.0,0.0,0,60,240,MOVE_LEFT
13,90,13,10,999,100,0,65,240,MOVE_RIGHT
13,90,13,10,33.0,42.0,75,65,240,MOVE_LEFT
26,100,13,10,999,100,5,70,240,MOVE_RIGHT

39,110,13,10,999,100,10,75,240,MOVE_RIGHT
39,110,13,10,31.0,42.0,65,75,240,MOVE_LEFT
52,120,13,10,999,100,15,80,240,MOVE_RIGHT
52,120,13,10,30.0,42.0,60,80,240,MOVE_LEFT
65,130,13,10,999,100,20,85,240,MOVE_RIGHT
65,130,13,10,29.0,42.0,55,85,240,MOVE_LEFT
78,140,13,10,28.0,42.0,50,90,240,MOVE_LEFT
91,150,13,10,27.0,42.0,45,95,240,MOVE_LEFT
91,150,13,10,999,100,30,95,240,MOVE_RIGHT
104,160,13,10,999,100,35,100,240,MOVE_RIGHT

117,170,13,10,999,100,40,105,240,MOVE_RIGHT
117,170,13,10,25.0,42.0,35,105,240,MOVE_LEFT
130,180,13,10,999,100,45,110,240,MOVE_RIGHT

143,190,13,10,999,100,50,115,240,MOVE_RIGHT
143,190,13,10,23.0,42.0,30,115,240,MOVE_LEFT
156,200,13,10,999,100,55,120,240,MOVE_RIGHT
169,210,13,10,999,100,60,125,240,MOVE_RIGHT
182,220,13,10,999,100,65,130,240,MOVE_RIGHT
190,230,8,10,19.0,58.0,20,135,240,MOVE_RIGHT
177,240,-13,10,999,100,75,140,240,MOVE_RIGHT
177,240,-13,10,18.0,57.0,25,140,240,MOVE_RIGHT
175,250,-2,10,17.0,141.0,30,145,240,MOVE_RIGHT
188,260,13,10,16.0,4.0,35,150,240,MOVE_LEFT
190,270,2,10,15.0,180.0,30,155,240,MOVE_RIGHT
177,280,-13,10,14.0,5.0,35,160,240,MOVE_LEFT
164,290,-13,10,13.0,5.0,30,165,240,MOVE_LEFT
151,300,-13,10,12.0,5.0,25,170,240,MOVE_LEFT
138,310,-13,10,999,100,75,165,240,MOVE_RIGHT
138,310,-13,10,11.0,5.0,20,165,240,MOVE_LEFT
125,320,-13,10,999,100,75,160,240,MOVE_RIGHT
125,320,-13,10,10.0,5.0,15,160,240,MOVE_LEFT
112,330,-13,10,999,100,75,155,240,MOVE_RIGHT
112,330,-13,10,9.0,5.0,10,155,240,MOVE_LEFT
99,340,-13,10,8.0,5.0,5,150,240,MOVE_LEFT
86,350,-13,10,7.0,5.0,0,145,240,MOVE_LEFT
73,360,-13,10,999,100,75,140,240,MOVE_RIGHT
73,360,-13,10,6.0,5.0,0,140,240,MOVE_LEFT
60,370,-13,10,5.0,5.0,0,135,240,MOVE_LEFT

47,380,-13,10,4.0,5.0,0,130,240,MOVE_LEFT
34,390,-13,10,3.0,5.0,0,125,240,MOVE_LEFT
34,390,-13,10,999,100,75,125,240,MOVE_RIGHT
21,400,-13,10,999,100,75,120,240,MOVE_RIGHT
21,400,-13,10,2.0,5.0,0,120,240,MOVE_LEFT
8,410,-13,10,1.0,5.0,0,115,240,MOVE_LEFT
8,410,-13,10,999,100,75,115,240,MOVE_RIGHT
0,400,-8,-10,999,100,0,110,240,MOVE_RIGHT
HT
10,390,10,-10,999,100,5,105,240,MOVE_RIGHT
10,390,10,-10,31.0,80.0,85,105,240,MOVE_LEFT
20,380,10,-10,30.0,80.0,80,100,240,MOVE_LEFT
20,380,10,-10,999,100,10,100,240,MOVE_RIGHT
30,370,10,-10,29.0,80.0,75,95,240,MOVE_LEFT
30,370,10,-10,999,100,15,95,240,MOVE_RIGHT
40,360,10,-10,28.0,80.0,70,90,240,MOVE_LEFT
40,360,10,-10,999,100,20,90,240,MOVE_RIGHT
50,350,10,-10,27.0,80.0,65,85,240,MOVE_LEFT
60,340,10,-10,999,100,30,80,240,MOVE_RIGHT
70,330,10,-10,999,100,35,75,240,MOVE_RIGHT

80,320,10,-10,24.0,80.0,55,70,240,MOVE_RIGHT
90,310,10,-10,23.0,80.0,55,65,240,MOVE_RIGHT
100,300,10,-10,999,100,50,60,240,MOVE_RIGHT

110,290,10,-10,999,100,55,55,240,MOVE_RIGHT
120,280,10,-10,999,100,60,50,240,MOVE_RIGHT
130,270,10,-10,999,100,65,45,240,MOVE_RIGHT
141,259,11,-11,999,100,70,40,240,MOVE_RIGHT
240,MOVE_RIGHT
152,248,11,-11,999,100,75,35,240,MOVE_RIGHT
240,MOVE_RIGHT
163,237,11,-11,14.272727272727273,80.0,55,30,240,MOVE_RIGHT
163,237,11,-11,999,100,75,30,240,MOVE_RIGHT
174,226,11,-11,13.272727272727273,80.0,55,25,240,MOVE_RIGHT
185,215,11,-11,12.272727272727273,80.0,55,20,240,MOVE_RIGHT
185,215,11,-11,999,100,75,20,240,MOVE_RIGHT
190,204,5,-11,11.272727272727273,153.63636363636363,60,15,240,MOVE_RIGHT
190,204,5,-11,999,100,75,15,240,MOVE_RIGHT
179,193,-11,-11,10.272727272727273,66.0,65,10,240,MOVE_LEFT
179,193,-11,-11,999,100,75,10,240,MOVE_RIGHT
168,182,-11,-11,999,100,75,5,240,MOVE_RIGHT
40,MOVE_LEFT
157,171,-11,-11,8.272727272727273,66.0,55,0,240,MOVE_LEFT
146,160,-11,-11,7.2727272727272725,66.0,55,5,240,MOVE_LEFT
135,149,-11,-11,6.2727272727272725,66.0,55,10,240,MOVE_LEFT
91,105,-11,-11,999,100,85,30,240,MOVE_LEFT
69,83,-11,-11,0.2727272727272727,66.0,40,40,240,MOVE_RIGHT
69,83,-11,-11,999,100,75,40,240,MOVE_RIGHT
58,80,-11,-3,0.0,58.0,45,45,240,MOVE_LEFT
69,91,11,11,999,100,40,50,240,MOVE_RIGHT
69,91,11,11,29.90909090909091,2.0,80,50,240,MOVE_LEFT
80,102,11,11,28.90909090909091,2.0,75,55,240,MOVE_LEFT
80,102,11,11,999,100,45,55,240,MOVE_RIGHT
91,113,11,11,27.90909090909091,2.0,70,60,240,MOVE_LEFT
102,124,11,11,999,100,55,65,240,MOVE_RIGHT
102,124,11,11,26.90909090909091,2.0,65,65,240,MOVE_LEFT
113,135,11,11,999,100,60,70,240,MOVE_RIGHT
113,135,11,11,25.90909090909091,2.0,60,70,240,MOVE_LEFT
124,146,11,11,999,100,65,75,240,MOVE_RIGHT
124,146,11,11,24.90909090909091,2.0,55,75,240,MOVE_LEFT
135,157,11,11,999,100,70,80,240,MOVE_RIGHT
135,157,11,11,23.90909090909091,2.0,50,80,240,MOVE_LEFT
146,168,11,11,22.90909090909091,2.0,45,85,240,MOVE_LEFT
146,168,11,11,999,100,75,85,240,MOVE_RIGHT
157,179,11,11,21.90909090909091,2.0,40,90,240,MOVE_LEFT
157,179,11,11,999,100,75,90,240,MOVE_RIGHT
168,190,11,11,20.90909090909091,2.0,35,95,240,MOVE_LEFT
179,201,11,11,999,100,75,100,240,MOVE_RIGHT
179,201,11,11,19.90909090909091,2.0,30,100,240,MOVE_LEFT
190,212,11,11,18.90909090909091,2.0,25,105,240,MOVE_LEFT
179,223,-11,11,17.90909090909091,18.0,20,110,240,MOVE_LEFT
179,223,-11,11,999,100,75,110,240,MOVE_RIGHT
168,234,-11,11,16.90909090909091,18.0,15,115,240,MOVE_LEFT
168,234,-11,11,999,100,75,115,240,MOVE_RIGHT
157,245,-11,11,15.909090909090908,18.0,10,120,240,MOVE_LEFT
155,256,-2,11,999,100,85,125,240,MOVE_LEFT
155,256,-2,11,14.909090909090908,125.18181818181819,5,125,240,MOVE_RIGHT
166,267,11,11,13.909090909090908,81.0,10,130,240,MOVE_RIGHT
166,267,11,11,999,100,85,130,240,MOVE_LEFT
177,278,11,11,12.909090909090908,81.0,15,135,240,MOVE_RIGHT
188,289,11,11,11.909090909090908,81.0,20,140,240,MOVE_RIGHT
188,289,11,11,999,100,85,140,240,MOVE_LEFT
190,300,2,11,10.909090909090908,188.1818181818182,25,145,240,MOVE_RIGHT
179,311,-11,11,9.909090909090908,70.00000000000001,30,150,240,MOVE_RIGHT
168,322,-11,11,8.909090909090908,70.00000000000001,35,155,240,MOVE_RIGHT
157,333,-11,11,7.909090909090909,70.0,40,160,240,MOVE_RIGHT
146,344,-11,11,999,100,85,165,240,MOVE_LEFT
240,MOVE_RIGHT
135,355,-11,11,5.909090909090909,70.0,45,170,240,MOVE_RIGHT
124,366,-11,11,999,100,75,165,240,MOVE_RIGHT
102,388,-11,11,2.909090909090909,70.0,55,155,240,MOVE_LEFT
91,399,-11,11,999,100,75,150,240,MOVE_RIGHT
